snapshot_pct,snapshot_step,direction,bin,dataset_index,exposure_step,exposure_status,baseline_p0,baseline_p0_completion_length,prompt_token_count,delta_R,delta_T,delta_C
25,934,B-bin/A-base,"(.5,.75]",236,1467,unexposed,0.9375,934.5,84.0,0.0,0.0,-0.0625
25,934,A-bin/B-base,"(0,.25]",237,606,exposed,0.0,1923.875,150.0,0.0,-0.0625,-0.0625
25,934,B-bin/A-base,0,237,606,exposed,0.0625,2047.4375,150.0,-0.0625,0.0,-0.0625
25,934,A-bin/B-base,"(.25,.5]",238,799,exposed,0.4375,1424.0,102.0,0.4375,0.375,0.1875
25,934,B-bin/A-base,"(.25,.5]",238,799,exposed,0.375,1491.5625,102.0,0.5,0.4375,0.0625
25,934,A-bin/B-base,"(0,.25]",239,438,exposed,0.125,1933.0,106.0,0.0625,0.375,0.0625
25,934,B-bin/A-base,"(0,.25]",239,438,exposed,0.25,1749.6875,106.0,-0.0625,0.25,-0.1875
25,934,A-bin/B-base,"(.25,.5]",240,3233,unexposed,0.625,1340.5625,78.0,0.3125,0.375,-0.0625
25,934,B-bin/A-base,"(.5,.75]",240,3233,unexposed,0.5,1492.0625,78.0,0.4375,0.4375,0.125
25,934,A-bin/B-base,"(.5,.75]",241,101,exposed,0.3125,1792.1875,90.0,0.4375,0.5625,0.125
25,934,B-bin/A-base,"(.25,.5]",241,101,exposed,0.625,1465.5,90.0,0.125,0.1875,0.125
25,934,A-bin/B-base,"(.5,.75]",242,3039,unexposed,0.375,1757.375,97.0,0.25,0.25,0.125
25,934,B-bin/A-base,"(.25,.5]",242,3039,unexposed,0.75,1358.625,97.0,-0.125,-0.1875,-0.125
25,934,A-bin/B-base,"(0,.25]",243,1654,unexposed,0.0625,1970.375,110.0,0.25,0.3125,0.375
25,934,B-bin/A-base,"(0,.25]",243,1654,unexposed,0.0625,1519.875,110.0,0.25,0.0,0.25
25,934,A-bin/B-base,"(.75,1)",244,445,exposed,0.75,1341.0625,70.0,0.125,0.25,-0.0625
25,934,B-bin/A-base,"(.5,.75]",244,445,exposed,0.875,960.3125,70.0,0.0,0.125,-0.0625
25,934,A-bin/B-base,"(.25,.5]",245,90,exposed,0.375,1599.1875,78.0,0.3125,0.3125,0.125
25,934,B-bin/A-base,"(.25,.5]",245,90,exposed,0.375,1647.4375,78.0,0.3125,0.25,0.1875
25,934,A-bin/B-base,"(0,.25]",246,1277,unexposed,0.0625,2038.0625,82.0,0.25,0.6875,0.1875
25,934,B-bin/A-base,"(0,.25]",246,1277,unexposed,0.0625,2002.25,82.0,0.25,0.625,0.1875
25,934,A-bin/B-base,0,247,1273,unexposed,0.0,1724.9375,130.0,0.0625,0.0,0.125
25,934,B-bin/A-base,0,247,1273,unexposed,0.0,1839.625,130.0,0.0625,0.0,0.0625
25,934,A-bin/B-base,0,248,3313,unexposed,0.0,2008.75,88.0,0.0,0.25,-0.0625
25,934,B-bin/A-base,0,248,3313,unexposed,0.0,1942.375,88.0,0.0,0.125,-0.0625
25,934,A-bin/B-base,"(.5,.75]",249,2230,unexposed,0.75,1165.9375,114.0,0.25,0.25,0.125
25,934,B-bin/A-base,"(.5,.75]",249,2230,unexposed,0.625,1329.0625,114.0,0.375,0.375,0.125
25,934,A-bin/B-base,0,250,1701,unexposed,0.125,1707.8125,82.0,0.0625,0.1875,-0.125
25,934,B-bin/A-base,"(0,.25]",250,1701,unexposed,0.0,1759.1875,82.0,0.1875,0.375,0.125
25,934,A-bin/B-base,"(0,.25]",251,1384,unexposed,0.125,1651.9375,91.0,0.0,0.1875,0.125
25,934,B-bin/A-base,"(0,.25]",251,1384,unexposed,0.1875,1826.5625,91.0,-0.0625,0.125,-0.0625
25,934,A-bin/B-base,"(.5,.75]",252,2760,unexposed,0.8125,1088.6875,80.0,0.125,0.1875,-0.0625
25,934,B-bin/A-base,"(.75,1)",252,2760,unexposed,0.5625,1490.5,80.0,0.375,0.4375,0.125
25,934,A-bin/B-base,0,253,2753,unexposed,0.125,1964.6875,111.0,0.0625,0.1875,0.1875
25,934,B-bin/A-base,"(0,.25]",253,2753,unexposed,0.0,2048.0,111.0,0.1875,0.3125,0.5
25,934,A-bin/B-base,"(.25,.5]",254,3239,unexposed,0.25,1636.75,115.0,0.5,0.4375,0.3125
25,934,B-bin/A-base,"(0,.25]",254,3239,unexposed,0.3125,1820.4375,115.0,0.4375,0.4375,0.375
25,934,A-bin/B-base,"(.5,.75]",255,484,exposed,0.6875,1392.125,72.0,0.0625,0.125,0.0625
25,934,B-bin/A-base,"(.5,.75]",255,484,exposed,0.625,1249.0,72.0,0.125,0.125,0.0625
45,1681,A-bin/B-base,"(.75,1)",0,595,exposed,0.875,1030.75,71.0,0.125,0.125,0.0625
45,1681,B-bin/A-base,"(.75,1)",0,595,exposed,0.8125,1172.3125,71.0,0.1875,0.1875,0.1875
45,1681,A-bin/B-base,"(0,.25]",1,2096,unexposed,0.3125,1645.75,63.0,0.5,0.375,0.375
45,1681,B-bin/A-base,"(.25,.5]",1,2096,unexposed,0.25,1879.5625,63.0,0.5625,0.5625,0.4375
45,1681,A-bin/B-base,"(0,.25]",2,1399,exposed,0.4375,1460.5,93.0,0.25,0.1875,0.1875
45,1681,B-bin/A-base,"(.25,.5]",2,1399,exposed,0.125,1825.5625,93.0,0.5625,0.5625,0.25
45,1681,A-bin/B-base,"(.5,.75]",3,2059,unexposed,0.6875,1083.4375,86.0,0.125,0.125,-0.0625
45,1681,B-bin/A-base,"(.5,.75]",3,2059,unexposed,0.5625,1172.25,86.0,0.25,0.1875,0.0625
45,1681,A-bin/B-base,"(0,.25]",4,1217,exposed,0.375,1507.125,58.0,0.0,0.3125,0.0
45,1681,B-bin/A-base,"(.25,.5]",4,1217,exposed,0.125,1654.0,58.0,0.25,0.375,0.25
45,1681,A-bin/B-base,"(.25,.5]",5,2667,unexposed,0.625,1427.4375,97.0,0.125,0.1875,0.0625
45,1681,B-bin/A-base,"(.5,.75]",5,2667,unexposed,0.375,1634.625,97.0,0.375,0.4375,0.1875
45,1681,A-bin/B-base,"(.5,.75]",6,1939,unexposed,0.625,1401.1875,89.0,0.3125,0.3125,0.125
45,1681,B-bin/A-base,"(.5,.75]",6,1939,unexposed,0.6875,1305.875,89.0,0.25,0.1875,0.125
45,1681,A-bin/B-base,0,7,2767,unexposed,0.0,1893.0,138.0,0.125,0.1875,0.1875
45,1681,B-bin/A-base,0,7,2767,unexposed,0.0,2048.0,138.0,0.125,0.3125,0.1875
45,1681,A-bin/B-base,"(0,.25]",8,2957,unexposed,0.125,1784.875,142.0,0.0,0.25,0.0
45,1681,B-bin/A-base,"(0,.25]",8,2957,unexposed,0.1875,1672.875,142.0,-0.0625,0.1875,-0.125
45,1681,A-bin/B-base,"(0,.25]",9,383,exposed,0.0,1866.375,100.0,0.0625,0.4375,0.1875
45,1681,B-bin/A-base,0,9,383,exposed,0.1875,1572.0625,100.0,-0.125,0.1875,-0.0625
45,1681,A-bin/B-base,0,10,3352,unexposed,0.0625,1940.875,108.0,0.0625,0.0,0.0625
45,1681,B-bin/A-base,"(0,.25]",10,3352,unexposed,0.0,2048.0,108.0,0.125,0.125,0.125
45,1681,A-bin/B-base,0,11,2995,unexposed,0.0625,2035.8125,131.0,0.0625,0.25,0.1875
45,1681,B-bin/A-base,"(0,.25]",11,2995,unexposed,0.0,2048.0,131.0,0.125,0.3125,0.25
45,1681,A-bin/B-base,"(.25,.5]",12,364,exposed,0.625,1292.3125,72.0,0.375,0.375,0.1875
45,1681,B-bin/A-base,"(.5,.75]",12,364,exposed,0.4375,1645.625,72.0,0.5625,0.5625,0.125
45,1681,A-bin/B-base,"(0,.25]",13,2544,unexposed,0.0625,1785.625,100.0,0.125,0.625,0.0
45,1681,B-bin/A-base,"(0,.25]",13,2544,unexposed,0.1875,1532.6875,100.0,0.0,0.4375,-0.0625
45,1681,A-bin/B-base,"(0,.25]",14,1373,exposed,0.1875,1726.4375,62.0,0.5625,0.4375,0.1875
45,1681,B-bin/A-base,"(0,.25]",14,1373,exposed,0.25,1774.9375,62.0,0.5,0.5,0.3125
45,1681,A-bin/B-base,0,15,175,exposed,0.0,1529.0625,102.0,0.0,-0.125,0.0
45,1681,B-bin/A-base,0,15,175,exposed,0.0,2048.0,102.0,0.0,0.375,0.0
45,1681,A-bin/B-base,"(0,.25]",16,2651,unexposed,0.125,1822.25,88.0,0.4375,0.5625,0.5
45,1681,B-bin/A-base,"(0,.25]",16,2651,unexposed,0.125,1954.625,88.0,0.4375,0.6875,0.5
45,1681,A-bin/B-base,"(0,.25]",17,2342,unexposed,0.0625,1853.25,112.0,0.0625,0.5625,-0.0625
45,1681,B-bin/A-base,"(0,.25]",17,2342,unexposed,0.125,1746.8125,112.0,0.0,0.375,-0.0625
45,1681,A-bin/B-base,"(0,.25]",18,120,exposed,0.0,1827.125,96.0,0.1875,0.4375,0.125
45,1681,B-bin/A-base,0,18,120,exposed,0.1875,1855.0625,96.0,0.0,0.375,-0.0625
45,1681,A-bin/B-base,"(0,.25]",19,1169,exposed,0.1875,1857.5625,96.0,0.1875,0.625,0.0
45,1681,B-bin/A-base,"(0,.25]",19,1169,exposed,0.25,1682.4375,96.0,0.125,0.5,-0.125
45,1681,A-bin/B-base,"(.75,1)",20,3184,unexposed,0.875,1112.375,105.0,0.0,0.0625,-0.0625
45,1681,B-bin/A-base,"(.75,1)",20,3184,unexposed,0.8125,1204.5,105.0,0.0625,0.125,-0.0625
45,1681,A-bin/B-base,"(0,.25]",21,3351,unexposed,0.125,1961.875,83.0,0.3125,0.375,0.1875
45,1681,B-bin/A-base,"(0,.25]",21,3351,unexposed,0.125,1898.875,83.0,0.3125,0.3125,0.3125
45,1681,A-bin/B-base,0,22,1803,unexposed,0.0,1864.125,91.0,0.375,0.25,0.3125
45,1681,B-bin/A-base,0,22,1803,unexposed,0.0,1954.3125,91.0,0.375,0.3125,0.125
45,1681,A-bin/B-base,"(.5,.75]",23,731,exposed,0.5,1621.5625,89.0,0.0625,0.3125,-0.125
45,1681,B-bin/A-base,"(.25,.5]",23,731,exposed,0.5625,1362.3125,89.0,0.0,0.3125,0.0
45,1681,A-bin/B-base,"(.5,.75]",24,2313,unexposed,0.5625,1407.875,113.0,0.25,0.3125,0.1875
45,1681,B-bin/A-base,"(.5,.75]",24,2313,unexposed,0.625,1240.75,113.0,0.1875,0.25,0.25
45,1681,A-bin/B-base,"(.25,.5]",25,56,exposed,0.3125,1633.5,126.0,0.5,0.4375,0.25
45,1681,B-bin/A-base,"(.25,.5]",25,56,exposed,0.375,1810.6875,126.0,0.4375,0.4375,0.1875
45,1681,A-bin/B-base,"(.5,.75]",26,3693,unexposed,0.625,1271.6875,87.0,0.25,0.25,0.0625
45,1681,B-bin/A-base,"(.5,.75]",26,3693,unexposed,0.6875,1458.375,87.0,0.1875,0.3125,-0.125
45,1681,A-bin/B-base,"(0,.25]",27,878,exposed,0.0625,1834.3125,119.0,0.1875,0.5625,0.1875
45,1681,B-bin/A-base,"(0,.25]",27,878,exposed,0.0625,1859.6875,119.0,0.1875,0.75,0.25
45,1681,A-bin/B-base,"(.5,.75]",28,3730,unexposed,0.5625,1603.25,85.0,0.3125,0.3125,0.0
45,1681,B-bin/A-base,"(.5,.75]",28,3730,unexposed,0.5625,1536.3125,85.0,0.3125,0.3125,0.0
45,1681,A-bin/B-base,"(0,.25]",29,3359,unexposed,0.1875,1770.3125,87.0,0.25,0.3125,0.1875
45,1681,B-bin/A-base,"(0,.25]",29,3359,unexposed,0.125,1885.6875,87.0,0.3125,0.3125,0.3125
45,1681,A-bin/B-base,"(0,.25]",30,1559,exposed,0.0625,1941.375,87.0,0.1875,0.375,0.0625
45,1681,B-bin/A-base,"(0,.25]",30,1559,exposed,0.0625,1867.8125,87.0,0.1875,0.25,0.125
45,1681,A-bin/B-base,"(.25,.5]",31,855,exposed,0.125,1845.8125,96.0,0.5,0.75,0.375
45,1681,B-bin/A-base,"(0,.25]",31,855,exposed,0.375,1534.75,96.0,0.25,0.375,0.125
45,1681,A-bin/B-base,"(0,.25]",32,1729,unexposed,0.25,1870.875,147.0,0.375,0.375,0.375
45,1681,B-bin/A-base,"(0,.25]",32,1729,unexposed,0.0625,1888.4375,147.0,0.5625,0.5625,0.625
45,1681,A-bin/B-base,"(.5,.75]",33,1041,exposed,0.375,1641.75,100.0,0.375,0.5,-0.0625
45,1681,B-bin/A-base,"(.25,.5]",33,1041,exposed,0.75,1288.125,100.0,0.0,0.0625,-0.125
45,1681,A-bin/B-base,"(.5,.75]",34,2508,unexposed,0.625,1442.875,75.0,0.3125,0.3125,0.0625
45,1681,B-bin/A-base,"(.5,.75]",34,2508,unexposed,0.625,1314.5625,75.0,0.3125,0.3125,0.0625
45,1681,A-bin/B-base,"(.5,.75]",35,1065,exposed,0.5625,1403.75,81.0,0.375,0.375,0.1875
45,1681,B-bin/A-base,"(.5,.75]",35,1065,exposed,0.625,1163.4375,81.0,0.3125,0.0625,0.25
45,1681,A-bin/B-base,"(.5,.75]",36,3571,unexposed,0.8125,1162.4375,79.0,0.0,0.125,-0.0625
45,1681,B-bin/A-base,"(.75,1)",36,3571,unexposed,0.75,1131.8125,79.0,0.0625,0.125,-0.0625
45,1681,A-bin/B-base,"(.25,.5]",37,2128,unexposed,0.6875,1380.4375,112.0,0.25,0.3125,0.125
45,1681,B-bin/A-base,"(.5,.75]",37,2128,unexposed,0.5,1404.5,112.0,0.4375,0.375,0.375
45,1681,A-bin/B-base,"(0,.25]",38,2222,unexposed,0.0,1821.75,103.0,0.25,0.5,0.3125
45,1681,B-bin/A-base,0,38,2222,unexposed,0.125,1872.625,103.0,0.125,0.375,0.1875
45,1681,A-bin/B-base,"(.25,.5]",39,2399,unexposed,0.4375,1700.625,106.0,0.125,0.25,0.0
45,1681,B-bin/A-base,"(.25,.5]",39,2399,unexposed,0.5,1625.3125,106.0,0.0625,0.1875,0.0625
45,1681,A-bin/B-base,0,40,2176,unexposed,0.125,1762.75,75.0,0.125,0.25,0.0625
45,1681,B-bin/A-base,"(0,.25]",40,2176,unexposed,0.0,2048.0,75.0,0.25,0.5625,0.1875
45,1681,A-bin/B-base,"(.75,1)",41,1097,exposed,0.75,1156.125,102.0,0.1875,0.1875,0.0
45,1681,B-bin/A-base,"(.5,.75]",41,1097,exposed,0.8125,1124.875,102.0,0.125,0.125,0.0
45,1681,A-bin/B-base,0,42,124,exposed,0.0625,1877.3125,98.0,0.0625,0.1875,0.0625
45,1681,B-bin/A-base,"(0,.25]",42,124,exposed,0.0,1959.375,98.0,0.125,0.25,0.0
45,1681,A-bin/B-base,0,43,3568,unexposed,0.0625,1643.6875,86.0,0.3125,0.375,0.0625
45,1681,B-bin/A-base,"(0,.25]",43,3568,unexposed,0.0,1732.0,86.0,0.375,0.375,0.3125
45,1681,A-bin/B-base,"(.5,.75]",44,1681,unexposed,0.75,1112.875,100.0,-0.0625,0.0,0.0625
45,1681,B-bin/A-base,"(.5,.75]",44,1681,unexposed,0.625,1358.1875,100.0,0.0625,0.1875,0.0
45,1681,A-bin/B-base,"(.5,.75]",45,1410,exposed,0.5,1503.1875,115.0,0.125,0.3125,-0.125
45,1681,B-bin/A-base,"(.25,.5]",45,1410,exposed,0.625,1377.9375,115.0,0.0,0.25,-0.1875
45,1681,A-bin/B-base,"(.25,.5]",46,1204,exposed,0.375,1342.4375,75.0,0.125,0.25,-0.0625
45,1681,B-bin/A-base,"(.25,.5]",46,1204,exposed,0.5,1503.1875,75.0,0.0,0.1875,-0.1875
45,1681,A-bin/B-base,"(.25,.5]",47,1093,exposed,0.75,1556.6875,87.0,0.0625,0.125,-0.0625
45,1681,B-bin/A-base,"(.5,.75]",47,1093,exposed,0.5,1485.625,87.0,0.3125,0.375,0.125
45,1681,A-bin/B-base,"(.5,.75]",48,817,exposed,0.6875,1172.625,81.0,0.125,0.125,-0.1875
45,1681,B-bin/A-base,"(.5,.75]",48,817,exposed,0.6875,1375.8125,81.0,0.125,0.125,-0.125
45,1681,A-bin/B-base,"(.5,.75]",49,2630,unexposed,0.875,930.3125,88.0,0.0625,0.125,0.0625
45,1681,B-bin/A-base,"(.75,1)",49,2630,unexposed,0.6875,1306.75,88.0,0.25,0.25,0.125
45,1681,A-bin/B-base,0,50,1370,exposed,0.0,1970.125,106.0,0.0,0.5,0.0
45,1681,B-bin/A-base,0,50,1370,exposed,0.0,1680.9375,106.0,0.0,0.1875,0.0
45,1681,A-bin/B-base,"(.5,.75]",51,3474,unexposed,0.5,1554.0,95.0,0.3125,0.3125,0.1875
45,1681,B-bin/A-base,"(.25,.5]",51,3474,unexposed,0.625,1560.125,95.0,0.1875,0.1875,0.1875
45,1681,A-bin/B-base,"(.5,.75]",52,689,exposed,0.5,1294.3125,81.0,0.125,0.3125,0.0625
45,1681,B-bin/A-base,"(.25,.5]",52,689,exposed,0.6875,1408.875,81.0,-0.0625,0.125,-0.0625
45,1681,A-bin/B-base,"(.5,.75]",53,2253,unexposed,0.75,1220.5,92.0,0.1875,0.25,-0.0625
45,1681,B-bin/A-base,"(.5,.75]",53,2253,unexposed,0.75,1056.4375,92.0,0.1875,0.1875,0.0
45,1681,A-bin/B-base,"(0,.25]",54,1788,unexposed,0.1875,1640.125,100.0,0.0625,0.4375,0.125
45,1681,B-bin/A-base,"(0,.25]",54,1788,unexposed,0.1875,1457.625,100.0,0.0625,0.25,0.0
45,1681,A-bin/B-base,"(.5,.75]",55,1296,exposed,0.8125,1173.25,67.0,0.0,0.0625,0.0
45,1681,B-bin/A-base,"(.75,1)",55,1296,exposed,0.75,1243.0,67.0,0.0625,0.0,0.0625
45,1681,A-bin/B-base,"(.5,.75]",56,757,exposed,0.6875,1353.0625,93.0,0.0625,0.1875,-0.0625
45,1681,B-bin/A-base,"(.5,.75]",56,757,exposed,0.6875,1217.875,93.0,0.0625,0.125,0.0
45,1681,A-bin/B-base,"(0,.25]",57,764,exposed,0.3125,1567.875,92.0,0.0,0.3125,-0.0625
45,1681,B-bin/A-base,"(.25,.5]",57,764,exposed,0.1875,1696.5,92.0,0.125,0.375,0.0
45,1681,A-bin/B-base,"(.25,.5]",58,1873,unexposed,0.5625,1430.4375,107.0,0.125,0.0625,0.125
45,1681,B-bin/A-base,"(.5,.75]",58,1873,unexposed,0.375,1602.875,107.0,0.3125,0.125,0.1875
45,1681,A-bin/B-base,"(.25,.5]",59,809,exposed,0.3125,1553.375,121.0,0.125,0.125,0.0
45,1681,B-bin/A-base,"(.25,.5]",59,809,exposed,0.3125,1537.375,121.0,0.125,0.0625,0.0625
45,1681,A-bin/B-base,"(0,.25]",60,481,exposed,0.125,1797.375,89.0,0.3125,0.375,0.3125
45,1681,B-bin/A-base,"(0,.25]",60,481,exposed,0.25,1812.75,89.0,0.1875,0.25,0.1875
45,1681,A-bin/B-base,"(.25,.5]",61,576,exposed,0.125,1842.875,132.0,0.25,0.375,0.0625
45,1681,B-bin/A-base,"(0,.25]",61,576,exposed,0.5,1564.125,132.0,-0.125,0.0,-0.125
45,1681,A-bin/B-base,"(.25,.5]",62,302,exposed,0.4375,1501.375,72.0,0.125,0.0625,0.0625
45,1681,B-bin/A-base,"(.25,.5]",62,302,exposed,0.375,1399.4375,72.0,0.1875,0.125,0.1875
45,1681,A-bin/B-base,0,63,797,exposed,0.0,2008.375,119.0,0.0,0.3125,0.0
45,1681,B-bin/A-base,0,63,797,exposed,0.0,2048.0,119.0,0.0,0.4375,0.0
45,1681,A-bin/B-base,"(.25,.5]",64,3703,unexposed,0.5,1495.125,89.0,0.25,0.375,0.0625
45,1681,B-bin/A-base,"(.25,.5]",64,3703,unexposed,0.4375,1600.125,89.0,0.3125,0.375,0.0625
45,1681,A-bin/B-base,"(.25,.5]",65,1501,exposed,0.375,1678.0625,78.0,0.4375,0.4375,0.1875
45,1681,B-bin/A-base,"(.25,.5]",65,1501,exposed,0.4375,1411.6875,78.0,0.375,0.3125,0.3125
45,1681,A-bin/B-base,"(0,.25]",66,39,exposed,0.0,1903.375,103.0,0.1875,0.6875,-0.0625
45,1681,B-bin/A-base,0,66,39,exposed,0.125,1926.9375,103.0,0.0625,0.6875,-0.125
45,1681,A-bin/B-base,"(0,.25]",67,1330,exposed,0.0625,1993.375,113.0,0.0,0.5625,-0.125
45,1681,B-bin/A-base,"(0,.25]",67,1330,exposed,0.1875,1881.1875,113.0,-0.125,0.3125,-0.125
45,1681,A-bin/B-base,"(.25,.5]",68,3495,unexposed,0.25,1842.5625,89.0,0.125,0.25,0.25
45,1681,B-bin/A-base,"(0,.25]",68,3495,unexposed,0.4375,1749.4375,89.0,-0.0625,0.0625,-0.0625
45,1681,A-bin/B-base,"(.5,.75]",69,3105,unexposed,0.5625,1369.5625,67.0,0.3125,0.3125,0.25
45,1681,B-bin/A-base,"(.5,.75]",69,3105,unexposed,0.625,1351.75,67.0,0.25,0.25,0.1875
45,1681,A-bin/B-base,"(.5,.75]",70,2025,unexposed,0.9375,821.875,67.0,0.0625,0.0625,0.0
45,1681,B-bin/A-base,"(.75,1)",70,2025,unexposed,0.75,1077.5,67.0,0.25,0.1875,0.125
45,1681,A-bin/B-base,"(.5,.75]",71,736,exposed,0.75,858.5,100.0,0.0,0.0625,-0.0625
45,1681,B-bin/A-base,"(.5,.75]",71,736,exposed,0.75,899.9375,100.0,0.0,0.125,-0.125
45,1681,A-bin/B-base,"(0,.25]",72,199,exposed,0.25,1594.4375,117.0,0.4375,0.375,0.3125
45,1681,B-bin/A-base,"(0,.25]",72,199,exposed,0.25,1688.6875,117.0,0.4375,0.4375,0.375
45,1681,A-bin/B-base,"(.25,.5]",73,568,exposed,0.8125,1218.875,102.0,0.0,0.0625,-0.0625
45,1681,B-bin/A-base,"(.75,1)",73,568,exposed,0.5,1351.4375,102.0,0.3125,0.25,0.1875
45,1681,A-bin/B-base,"(.25,.5]",74,994,exposed,0.6875,1433.5,89.0,-0.0625,-0.0625,-0.25
45,1681,B-bin/A-base,"(.5,.75]",74,994,exposed,0.4375,1423.6875,89.0,0.1875,0.125,0.0625
45,1681,A-bin/B-base,"(.25,.5]",75,819,exposed,0.3125,1765.875,88.0,0.5625,0.625,0.3125
45,1681,B-bin/A-base,"(.25,.5]",75,819,exposed,0.5,1507.5,88.0,0.375,0.375,0.0
45,1681,A-bin/B-base,"(0,.25]",76,2871,unexposed,0.0625,1876.0625,67.0,-0.0625,0.125,-0.1875
45,1681,B-bin/A-base,"(0,.25]",76,2871,unexposed,0.0625,1902.375,67.0,-0.0625,0.125,-0.1875
45,1681,A-bin/B-base,"(0,.25]",77,1542,exposed,0.5,1306.5,81.0,0.25,0.3125,0.0625
45,1681,B-bin/A-base,"(.25,.5]",77,1542,exposed,0.1875,1744.625,81.0,0.5625,0.5625,0.3125
45,1681,A-bin/B-base,"(0,.25]",78,2244,unexposed,0.125,1331.9375,92.0,0.1875,0.25,0.125
45,1681,B-bin/A-base,"(0,.25]",78,2244,unexposed,0.1875,1515.4375,92.0,0.125,0.3125,0.0625
45,1681,A-bin/B-base,"(.75,1)",79,2577,unexposed,0.75,1011.0625,61.0,0.25,0.1875,0.0625
45,1681,B-bin/A-base,"(.5,.75]",79,2577,unexposed,0.9375,671.5,61.0,0.0625,0.0625,0.0625
45,1681,A-bin/B-base,"(0,.25]",80,251,exposed,0.1875,1815.3125,91.0,0.0625,0.625,-0.125
45,1681,B-bin/A-base,"(0,.25]",80,251,exposed,0.0625,1800.6875,91.0,0.1875,0.5625,0.0
45,1681,A-bin/B-base,"(0,.25]",81,2717,unexposed,0.0625,1754.125,131.0,0.1875,0.25,0.25
45,1681,B-bin/A-base,"(0,.25]",81,2717,unexposed,0.25,1773.9375,131.0,0.0,0.375,-0.0625
45,1681,A-bin/B-base,"(.25,.5]",82,123,exposed,0.375,1516.8125,77.0,0.375,0.375,0.4375
45,1681,B-bin/A-base,"(.25,.5]",82,123,exposed,0.375,1556.3125,77.0,0.375,0.25,0.5625
45,1681,A-bin/B-base,"(.25,.5]",83,3463,unexposed,0.375,1629.75,95.0,0.1875,0.3125,0.125
45,1681,B-bin/A-base,"(.25,.5]",83,3463,unexposed,0.375,1643.6875,95.0,0.1875,0.3125,0.0
45,1681,A-bin/B-base,"(.25,.5]",84,2997,unexposed,0.125,1834.625,90.0,0.4375,0.4375,0.25
45,1681,B-bin/A-base,"(0,.25]",84,2997,unexposed,0.3125,1757.375,90.0,0.25,0.4375,0.0625
45,1681,A-bin/B-base,"(.25,.5]",85,390,exposed,0.4375,1584.875,95.0,0.1875,0.1875,0.0625
45,1681,B-bin/A-base,"(.25,.5]",85,390,exposed,0.3125,1810.6875,95.0,0.3125,0.375,0.1875
45,1681,A-bin/B-base,"(.25,.5]",86,367,exposed,0.625,1425.25,73.0,0.25,0.375,0.0625
45,1681,B-bin/A-base,"(.5,.75]",86,367,exposed,0.5,1348.125,73.0,0.375,0.375,0.0625
45,1681,A-bin/B-base,"(0,.25]",87,2892,unexposed,0.25,1394.1875,83.0,0.125,0.25,0.125
45,1681,B-bin/A-base,"(0,.25]",87,2892,unexposed,0.25,1666.25,83.0,0.125,0.4375,-0.1875
45,1681,A-bin/B-base,"(.25,.5]",88,2531,unexposed,0.5,1156.75,66.0,-0.0625,0.25,-0.125
45,1681,B-bin/A-base,"(.25,.5]",88,2531,unexposed,0.4375,1386.1875,66.0,0.0,0.375,-0.125
45,1681,A-bin/B-base,"(0,.25]",89,1105,exposed,0.1875,1820.0,92.0,-0.0625,0.1875,-0.1875
45,1681,B-bin/A-base,"(0,.25]",89,1105,exposed,0.125,1921.0,92.0,0.0,0.375,-0.1875
45,1681,A-bin/B-base,"(0,.25]",90,847,exposed,0.0625,1830.625,82.0,0.0,0.4375,-0.0625
45,1681,B-bin/A-base,"(0,.25]",90,847,exposed,0.0625,1744.5,82.0,0.0,0.375,0.0
45,1681,A-bin/B-base,"(0,.25]",91,3041,unexposed,0.125,1928.5625,108.0,0.3125,0.4375,0.3125
45,1681,B-bin/A-base,"(0,.25]",91,3041,unexposed,0.125,1938.6875,108.0,0.3125,0.4375,0.0
45,1681,A-bin/B-base,"(0,.25]",92,3214,unexposed,0.3125,1770.1875,101.0,0.25,0.3125,0.125
45,1681,B-bin/A-base,"(.25,.5]",92,3214,unexposed,0.125,1737.6875,101.0,0.4375,0.5625,0.375
45,1681,A-bin/B-base,"(.5,.75]",93,2614,unexposed,0.375,1637.5,78.0,0.5625,0.5625,0.1875
45,1681,B-bin/A-base,"(.25,.5]",93,2614,unexposed,0.75,1292.1875,78.0,0.1875,0.25,-0.0625
45,1681,A-bin/B-base,"(.5,.75]",94,2192,unexposed,0.5625,1430.5,62.0,0.3125,0.3125,0.0
45,1681,B-bin/A-base,"(.5,.75]",94,2192,unexposed,0.5625,1469.5625,62.0,0.3125,0.3125,0.0625
45,1681,A-bin/B-base,"(0,.25]",95,610,exposed,0.0,1839.625,92.0,0.0625,0.3125,0.0625
45,1681,B-bin/A-base,0,95,610,exposed,0.125,1845.875,92.0,-0.0625,0.375,-0.0625
45,1681,A-bin/B-base,"(.75,1)",96,2987,unexposed,0.6875,1254.4375,98.0,0.0625,0.1875,0.0625
45,1681,B-bin/A-base,"(.5,.75]",96,2987,unexposed,0.8125,1279.3125,98.0,-0.0625,0.0625,-0.0625
45,1681,A-bin/B-base,0,97,315,exposed,0.0,1943.5625,135.0,0.0625,0.4375,0.0625
45,1681,B-bin/A-base,0,97,315,exposed,0.0,1900.375,135.0,0.0625,0.375,0.0625
45,1681,A-bin/B-base,"(.25,.5]",98,2219,unexposed,0.375,1332.1875,113.0,0.25,0.125,0.3125
45,1681,B-bin/A-base,"(.25,.5]",98,2219,unexposed,0.3125,1704.625,113.0,0.3125,0.3125,0.3125
