snapshot_pct,bin,grpo_signal,maxrl_signal,maxrl_over_grpo_signal,maxrl_minus_grpo_signal,grpo_is_proxy,maxrl_is_proxy,maxrl_over_grpo_is_proxy,grpo_actual_is_ess_fraction,maxrl_actual_is_ess_fraction,grpo_delta_R,maxrl_delta_R,maxrl_minus_grpo_delta_R,grpo_delta_T,maxrl_delta_T,maxrl_minus_grpo_delta_T,grpo_delta_C,maxrl_delta_C,maxrl_minus_grpo_delta_C
80,"(.5,.75]",10.033850835861227,6.179220847781845,0.6158374236237556,-3.854629988079382,12042.124728892457,7561.261491484038,0.6279009445353474,0.9980920959669484,0.9981181860302085,0.19989853896103896,0.2246550324675325,0.024756493506493532,0.25844155844155847,0.26457995129870127,0.006138392857142794,0.024807224025974024,0.053013392857142856,0.028206168831168832
80,"(.75,1)",7.886858992141328,3.8394737426877805,0.4868191185506844,-4.047385249453548,8707.883457667058,4718.990888533089,0.5419216864206128,0.9981348521199539,0.9980693435976377,0.10592105263157894,0.12491776315789474,0.018996710526315796,0.1356907894736842,0.1375,0.001809210526315802,0.008305921052631579,0.033634868421052636,0.025328947368421055
80,"(0,.25]",10.065655302348821,17.76587413913717,1.7649992579212903,7.70021883678835,13677.64079744327,24282.213308490067,1.7753217581959813,0.9980001683631248,0.997995258741153,0.17225470342304677,0.17391233342043377,0.0016576299973870001,0.37152550953749675,0.34114107002874317,-0.03038443950875358,0.0907532009406846,0.09634668147373922,0.005593480533054612
80,0,5.256978359259513,12.501228529590744,2.3780254882676823,7.244250170331231,7738.52416725649,18241.15987969866,2.357188461965562,0.9979582218726717,0.9979518462556647,0.070254914004914,0.07565520065520065,0.005400286650286648,0.3069205569205569,0.32724201474201475,0.020321457821457833,0.034756347256347256,0.03214578214578215,-0.002610565110565108
85,"(.25,.5]",11.473207429073554,11.711269745137404,1.020749412710921,0.23806231606384998,14555.239021492313,15586.31888662199,1.0708390884963952,0.9980719991473721,0.998079822755165,0.21638975617008624,0.19678300624442463,-0.01960674992566161,0.3054657300029735,0.29390611061552185,-0.011559619387451647,0.0863812072554267,0.0645628902765388,-0.02181831697888789
85,"(.5,.75]",10.359519393016377,6.250649420274785,0.6033725294716386,-4.1088699727415925,12374.10218519412,7656.601167341783,0.6187601373215643,0.9980972059408341,0.9981223957770274,0.21007508116883117,0.19147727272727272,-0.01859780844155845,0.2538656655844156,0.24833603896103895,-0.005529626623376638,0.046245941558441556,0.03720576298701299,-0.009040178571428567
85,"(.75,1)",7.886858992141328,3.8394737426877805,0.4868191185506844,-4.047385249453548,8707.883457667058,4718.990888533089,0.5419216864206128,0.9981348521199539,0.9980693435976377,0.11027960526315789,0.11036184210526315,8.223684210525994e-05,0.12763157894736843,0.13733552631578946,0.009703947368421034,0.017598684210526315,0.02088815789473684,0.003289473684210526
85,"(0,.25]",10.313278737666558,18.110791825122114,1.756065387719734,7.797513087455556,13987.044671394671,24757.225713574582,1.7700111993069083,0.997992677893345,0.9979905334511578,0.16510974653775803,0.15710331199372876,-0.008006434544029273,0.3539407499346747,0.3446400574862817,-0.009300692448393044,0.0818893715704207,0.08028890122811602,-0.0016004703423046773
85,0,5.256978359259513,12.501228529590744,2.3780254882676823,7.244250170331231,7738.52416725649,18241.15987969866,2.357188461965562,0.9979529951302997,0.9979476901487888,0.06014537264537265,0.041078009828009826,-0.01906736281736282,0.2857289107289107,0.2805845618345618,-0.0051443488943488935,0.023264742014742015,0.004197379197379197,-0.019067362817362817
90,"(.25,.5]",11.816581646521602,11.9854297242846,1.0142890797706037,0.16884807776299837,14973.662343188716,15935.543472537704,1.0642382008691769,0.9980772083896672,0.9980849721503239,0.22639756170086234,0.19406036277133512,-0.03233719892952722,0.3097030181385667,0.2758325899494499,-0.033870428189116786,0.09160347903657448,0.07163432946773714,-0.019969149568837344
90,"(.5,.75]",10.46943201038551,6.287013057451212,0.6005113793388787,-4.182418952934299,12491.745250353564,7706.990760354098,0.6169666932757824,0.9981018501893097,0.9981267207565205,0.21399147727272727,0.1807021103896104,-0.03328936688311687,0.2667816558441558,0.23972199675324676,-0.027059659090909044,0.03895089285714286,0.020332792207792206,-0.01861810064935065
90,"(.75,1)",8.575178627532564,4.044736905170507,0.4716796093534376,-4.530441722362057,9264.170387440721,4946.7883008985245,0.5339699178681776,0.9981401832505765,0.9980897459518614,0.12779605263157895,0.12006578947368421,-0.00773026315789474,0.15016447368421054,0.14226973684210525,-0.007894736842105288,0.015789473684210527,0.014309210526315789,-0.001480263157894738
90,"(0,.25]",11.077412188560285,19.346616238901728,1.7464924036031721,8.269204050341443,14950.804786171488,26348.865472442976,1.7623710461937103,0.998007120592571,0.9979994077339895,0.18815325320094067,0.19296282989286648,0.004809576691925804,0.36710380193362946,0.34689378102952706,-0.0202100209041024,0.10670074470864907,0.11180020250849229,0.005099457799843221
90,0,5.717140610025467,12.92547095383317,2.26082789203528,7.208330343807702,8449.276881044792,18877.518151012995,2.2342170125070755,0.9979460527109243,0.9979448008822573,0.05679258804258804,0.05423321048321048,-0.0025593775593775597,0.28183865683865683,0.2573710073710074,-0.024467649467649455,0.025184275184275184,0.014306920556920557,-0.010877354627354627
95,"(.25,.5]",13.038262149557767,13.038358662831325,1.000007402311171,9.651327355797434e-05,16473.081670429616,17327.882565946376,1.0518907702042897,0.9980947667093427,0.9980960260561454,0.22378642581028843,0.17318056794528694,-0.05060585786500149,0.31542707404103476,0.2786481564079691,-0.03677891763306568,0.07969075230449005,0.05281742491822777,-0.026873327386262275
95,"(.5,.75]",10.881051326165725,6.48506500831406,0.5959961784868516,-4.395986317851665,13006.033681241213,7927.225859970659,0.6095037160640456,0.9981063664791052,0.9981291050146122,0.22351866883116883,0.18918425324675325,-0.03433441558441558,0.2656960227272727,0.2414772727272727,-0.02421875000000001,0.05014204545454545,0.028814935064935064,-0.02132711038961039
95,"(.75,1)",8.831277423959813,4.144736907405681,0.46932473168159666,-4.686540516554132,9606.125631273648,5021.520385361472,0.5227414858091631,0.9981403527511057,0.9980895523007216,0.14136513157894737,0.10764802631578947,-0.033717105263157895,0.1730263157894737,0.12154605263157894,-0.05148026315789475,0.021052631578947368,0.009703947368421052,-0.011348684210526316
95,"(0,.25]",11.733071202952985,20.299582005731775,1.7301166637958156,8.56651080277879,15861.901371668519,27752.443369520945,1.7496290463065498,0.9980141596894682,0.9980053702761917,0.1953594525738176,0.16355827018552394,-0.03180118238829366,0.38227969035798276,0.34535455317481056,-0.036925137183172196,0.10208714397700548,0.08883835249542722,-0.01324879148157826
95,0,5.900328305640687,13.380016408378623,2.267673206520964,7.479688102737936,8648.046173811017,19611.92206268214,2.2677864651177697,0.9979522163207836,0.9979467936585334,0.08502252252252251,0.05436117936117936,-0.030661343161343155,0.28677825552825553,0.2853194103194103,-0.0014588452088452053,0.047092547092547093,0.018325143325143324,-0.02876740376740377
100,"(.25,.5]",13.792311536018033,13.6241451714652,0.9878072385391183,-0.1681663645528335,17317.87830904834,18110.766938770925,1.0457843978097658,0.9981058952211985,0.9981066901419924,0.2157114183764496,0.20370576865893547,-0.012005649717514139,0.31107827832292595,0.3079560660124888,-0.0031222123104371335,0.0867807760927743,0.06770368718406185,-0.01907708890871246
100,"(.5,.75]",11.65904019601498,6.900649429629134,0.5918711415016609,-4.758390766385846,13842.703700424076,8453.877570948152,0.6107099995710495,0.9981056199285205,0.9981245641436172,0.22241274350649348,0.19988839285714288,-0.0225243506493506,0.2696428571428572,0.25105519480519484,-0.018587662337662347,0.04962459415584415,0.04342532467532467,-0.006199269480519479
100,"(.75,1)",9.403114802174663,4.352631645943774,0.46289253481592485,-5.050483156230889,10349.39021280228,5295.834296020748,0.511704959145299,0.9981416329483055,0.9980876351845355,0.12508223684210526,0.10904605263157895,-0.016036184210526314,0.1504111842105263,0.1361019736842105,-0.014309210526315785,0.017598684210526315,0.016036184210526314,-0.0015625000000000014
100,"(0,.25]",11.94500214876259,20.551084490819523,1.7204755792319766,8.606082342056933,16124.450612323126,28075.475850292096,1.7411741041791147,0.9980177505633715,0.9980082841381106,0.185707636529919,0.17955480794355894,-0.006152828586360071,0.37894809903318527,0.3393609550561798,-0.03958714397700547,0.09993140841390123,0.09555869480010452,-0.004372713613796708
100,0,6.219190766267558,13.713349745324358,2.205005483945689,7.4941589790568,9001.813369821966,19981.254056390397,2.2196921037461563,0.9979598190808432,0.9979531710632044,0.08133701883701883,0.050035831285831285,-0.03130118755118754,0.33696764946764945,0.29397010647010646,-0.04299754299754299,0.052160114660114665,0.005041973791973792,-0.047118140868140874
