snapshot_pct,direction,dataset_index,bin,bin_p0,baseline_R,snapshot_R,delta_R,baseline_T,snapshot_T,delta_T,baseline_C,snapshot_C,delta_C
5,A-bin/B-base,102,"(0,.25]",0.1875,0.375,0.125,-0.25,0.5625,0.1875,-0.375,0.5625,0.375,-0.1875
5,B-bin/A-base,102,"(.25,.5]",0.375,0.1875,0.125,-0.0625,0.1875,0.1875,0.0,0.4375,0.375,-0.0625
5,A-bin/B-base,103,0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,-0.0625
5,B-bin/A-base,103,0,0.0,0.0,0.0,0.0,0.125,0.0625,-0.0625,0.0,0.0,0.0
5,A-bin/B-base,104,"(.5,.75]",0.75,0.4375,0.6875,0.25,0.4375,0.75,0.3125,0.875,0.875,0.0
5,B-bin/A-base,104,"(.25,.5]",0.4375,0.75,0.6875,-0.0625,0.8125,0.75,-0.0625,0.8125,0.875,0.0625
5,A-bin/B-base,105,"(.5,.75]",0.5625,0.5625,0.8125,0.25,0.6875,0.8125,0.125,0.75,0.9375,0.1875
5,B-bin/A-base,105,"(.5,.75]",0.5625,0.5625,0.8125,0.25,0.6875,0.8125,0.125,0.75,0.9375,0.1875
5,A-bin/B-base,106,"(.5,.75]",0.75,0.8125,0.9375,0.125,0.875,0.9375,0.0625,0.875,0.9375,0.0625
5,B-bin/A-base,106,"(.75,1)",0.8125,0.75,0.9375,0.1875,0.75,0.9375,0.1875,1.0,0.9375,-0.0625
5,A-bin/B-base,107,"(0,.25]",0.125,0.125,0.3125,0.1875,0.4375,0.5,0.0625,0.25,0.4375,0.1875
5,B-bin/A-base,107,"(0,.25]",0.125,0.125,0.3125,0.1875,0.1875,0.5,0.3125,0.375,0.4375,0.0625
5,A-bin/B-base,108,"(.25,.5]",0.3125,0.1875,0.3125,0.125,0.375,0.4375,0.0625,0.375,0.4375,0.0625
5,B-bin/A-base,108,"(0,.25]",0.1875,0.3125,0.3125,0.0,0.5625,0.4375,-0.125,0.5,0.4375,-0.0625
5,A-bin/B-base,109,"(.25,.5]",0.5,0.625,0.4375,-0.1875,0.6875,0.4375,-0.25,0.8125,0.6875,-0.125
5,B-bin/A-base,109,"(.5,.75]",0.625,0.5,0.4375,-0.0625,0.5,0.4375,-0.0625,0.8125,0.6875,-0.125
5,A-bin/B-base,110,"(.5,.75]",0.5625,0.4375,0.875,0.4375,0.5625,0.875,0.3125,0.8125,0.9375,0.125
5,B-bin/A-base,110,"(.25,.5]",0.4375,0.5625,0.875,0.3125,0.625,0.875,0.25,0.75,0.9375,0.1875
5,A-bin/B-base,111,"(.75,1)",0.8125,0.625,0.8125,0.1875,0.625,0.8125,0.1875,0.875,1.0,0.125
5,B-bin/A-base,111,"(.5,.75]",0.625,0.8125,0.8125,0.0,0.8125,0.8125,0.0,0.875,1.0,0.125
5,A-bin/B-base,112,"(.25,.5]",0.5,0.625,0.375,-0.25,0.8125,0.5,-0.3125,0.75,0.625,-0.125
5,B-bin/A-base,112,"(.5,.75]",0.625,0.5,0.375,-0.125,0.6875,0.5,-0.1875,0.625,0.625,0.0
5,A-bin/B-base,113,"(.5,.75]",0.5625,0.75,0.4375,-0.3125,0.8125,0.5,-0.3125,0.9375,0.5,-0.4375
5,B-bin/A-base,113,"(.5,.75]",0.75,0.5625,0.4375,-0.125,0.6875,0.5,-0.1875,0.625,0.5,-0.125
5,A-bin/B-base,114,"(.75,1)",0.8125,0.8125,0.9375,0.125,0.8125,0.9375,0.125,0.9375,1.0,0.0625
5,B-bin/A-base,114,"(.75,1)",0.8125,0.8125,0.9375,0.125,0.875,0.9375,0.0625,0.9375,1.0,0.0625
5,A-bin/B-base,115,"(.25,.5]",0.5,0.25,0.4375,0.1875,0.3125,0.4375,0.125,0.5,0.6875,0.1875
5,B-bin/A-base,115,"(0,.25]",0.25,0.5,0.4375,-0.0625,0.625,0.4375,-0.1875,0.6875,0.6875,0.0
5,A-bin/B-base,116,0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0625,0.0,-0.0625
5,B-bin/A-base,116,0,0.0,0.0,0.0,0.0,0.25,0.0625,-0.1875,0.0,0.0,0.0
5,A-bin/B-base,117,0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,-0.0625
5,B-bin/A-base,117,0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,-0.0625
5,A-bin/B-base,118,"(0,.25]",0.0625,0.0,0.0,0.0,0.375,0.5,0.125,0.125,0.125,0.0
5,B-bin/A-base,118,0,0.0,0.0625,0.0,-0.0625,0.6875,0.5,-0.1875,0.0625,0.125,0.0625
5,A-bin/B-base,119,"(.25,.5]",0.375,0.25,0.5,0.25,0.3125,0.5625,0.25,0.625,0.8125,0.1875
5,B-bin/A-base,119,"(0,.25]",0.25,0.375,0.5,0.125,0.4375,0.5625,0.125,0.875,0.8125,-0.0625
5,A-bin/B-base,120,"(.25,.5]",0.375,0.25,0.375,0.125,0.375,0.5,0.125,0.4375,0.375,-0.0625
5,B-bin/A-base,120,"(0,.25]",0.25,0.375,0.375,0.0,0.625,0.5,-0.125,0.5,0.375,-0.125
5,A-bin/B-base,121,0,0.0,0.0625,0.0,-0.0625,0.125,0.125,0.0,0.3125,0.0625,-0.25
5,B-bin/A-base,121,"(0,.25]",0.0625,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0625,0.0625
5,A-bin/B-base,122,"(0,.25]",0.0625,0.125,0.3125,0.1875,0.1875,0.5,0.3125,0.25,0.5,0.25
5,B-bin/A-base,122,"(0,.25]",0.125,0.0625,0.3125,0.25,0.125,0.5,0.375,0.1875,0.5,0.3125
5,A-bin/B-base,123,"(0,.25]",0.1875,0.125,0.125,0.0,0.25,0.1875,-0.0625,0.4375,0.625,0.1875
5,B-bin/A-base,123,"(0,.25]",0.125,0.1875,0.125,-0.0625,0.1875,0.1875,0.0,0.4375,0.625,0.1875
5,A-bin/B-base,124,"(.25,.5]",0.3125,0.4375,0.3125,-0.125,0.4375,0.375,-0.0625,0.5625,0.625,0.0625
5,B-bin/A-base,124,"(.25,.5]",0.4375,0.3125,0.3125,0.0,0.375,0.375,0.0,0.4375,0.625,0.1875
5,A-bin/B-base,125,"(.5,.75]",0.5625,0.8125,0.625,-0.1875,0.8125,0.6875,-0.125,0.9375,0.75,-0.1875
5,B-bin/A-base,125,"(.75,1)",0.8125,0.5625,0.625,0.0625,0.6875,0.6875,0.0,0.75,0.75,0.0
5,A-bin/B-base,126,"(.75,1)",0.8125,0.75,0.8125,0.0625,0.75,0.875,0.125,1.0,0.9375,-0.0625
5,B-bin/A-base,126,"(.5,.75]",0.75,0.8125,0.8125,0.0,0.8125,0.875,0.0625,0.9375,0.9375,0.0
5,A-bin/B-base,127,"(.5,.75]",0.5625,0.5,0.375,-0.125,0.5625,0.5,-0.0625,0.6875,0.75,0.0625
5,B-bin/A-base,127,"(.25,.5]",0.5,0.5625,0.375,-0.1875,0.5625,0.5,-0.0625,0.8125,0.75,-0.0625
5,A-bin/B-base,128,"(0,.25]",0.125,0.1875,0.25,0.0625,0.375,0.3125,-0.0625,0.4375,0.375,-0.0625
5,B-bin/A-base,128,"(0,.25]",0.1875,0.125,0.25,0.125,0.1875,0.3125,0.125,0.375,0.375,0.0
5,A-bin/B-base,129,0,0.0,0.0625,0.0,-0.0625,0.25,0.25,0.0,0.0625,0.0625,0.0
5,B-bin/A-base,129,"(0,.25]",0.0625,0.0,0.0,0.0,0.0625,0.25,0.1875,0.0,0.0625,0.0625
5,A-bin/B-base,130,"(.75,1)",0.9375,0.8125,0.75,-0.0625,0.8125,0.75,-0.0625,0.9375,0.875,-0.0625
5,B-bin/A-base,130,"(.75,1)",0.8125,0.9375,0.75,-0.1875,0.9375,0.75,-0.1875,1.0,0.875,-0.125
5,A-bin/B-base,131,"(0,.25]",0.125,0.1875,0.125,-0.0625,0.1875,0.25,0.0625,0.1875,0.25,0.0625
5,B-bin/A-base,131,"(0,.25]",0.1875,0.125,0.125,0.0,0.1875,0.25,0.0625,0.125,0.25,0.125
5,A-bin/B-base,132,"(.5,.75]",0.75,0.4375,0.375,-0.0625,0.5625,0.5,-0.0625,0.6875,0.625,-0.0625
5,B-bin/A-base,132,"(.25,.5]",0.4375,0.75,0.375,-0.375,0.75,0.5,-0.25,0.75,0.625,-0.125
5,A-bin/B-base,133,"(.25,.5]",0.4375,0.375,0.4375,0.0625,0.375,0.625,0.25,0.75,0.5,-0.25
5,B-bin/A-base,133,"(.25,.5]",0.375,0.4375,0.4375,0.0,0.5,0.625,0.125,0.6875,0.5,-0.1875
5,A-bin/B-base,134,"(0,.25]",0.0625,0.0,0.0,0.0,0.4375,0.25,-0.1875,0.0625,0.125,0.0625
5,B-bin/A-base,134,0,0.0,0.0625,0.0,-0.0625,0.4375,0.25,-0.1875,0.0625,0.125,0.0625
5,A-bin/B-base,135,"(.5,.75]",0.6875,0.75,0.5625,-0.1875,0.75,0.5625,-0.1875,0.875,0.8125,-0.0625
5,B-bin/A-base,135,"(.5,.75]",0.75,0.6875,0.5625,-0.125,0.75,0.5625,-0.1875,0.75,0.8125,0.0625
5,A-bin/B-base,136,"(0,.25]",0.25,0.125,0.25,0.125,0.1875,0.3125,0.125,0.5625,0.5,-0.0625
5,B-bin/A-base,136,"(0,.25]",0.125,0.25,0.25,0.0,0.25,0.3125,0.0625,0.4375,0.5,0.0625
5,A-bin/B-base,137,"(.5,.75]",0.5625,0.3125,0.1875,-0.125,0.375,0.25,-0.125,0.5625,0.375,-0.1875
5,B-bin/A-base,137,"(.25,.5]",0.3125,0.5625,0.1875,-0.375,0.5625,0.25,-0.3125,0.625,0.375,-0.25
5,A-bin/B-base,138,"(0,.25]",0.1875,0.0625,0.0625,0.0,0.0625,0.0625,0.0,0.4375,0.1875,-0.25
5,B-bin/A-base,138,"(0,.25]",0.0625,0.1875,0.0625,-0.125,0.25,0.0625,-0.1875,0.25,0.1875,-0.0625
5,A-bin/B-base,139,0,0.0,0.125,0.25,0.125,0.1875,0.25,0.0625,0.5625,0.3125,-0.25
5,B-bin/A-base,139,"(0,.25]",0.125,0.0,0.25,0.25,0.0,0.25,0.25,0.25,0.3125,0.0625
5,A-bin/B-base,140,"(.25,.5]",0.3125,0.25,0.25,0.0,0.25,0.3125,0.0625,0.4375,0.5625,0.125
5,B-bin/A-base,140,"(0,.25]",0.25,0.3125,0.25,-0.0625,0.3125,0.3125,0.0,0.5625,0.5625,0.0
5,A-bin/B-base,141,"(0,.25]",0.1875,0.3125,0.1875,-0.125,0.75,0.4375,-0.3125,0.4375,0.375,-0.0625
5,B-bin/A-base,141,"(.25,.5]",0.3125,0.1875,0.1875,0.0,0.1875,0.4375,0.25,0.4375,0.375,-0.0625
5,A-bin/B-base,142,0,0.0,0.0625,0.0,-0.0625,0.125,0.125,0.0,0.1875,0.1875,0.0
5,B-bin/A-base,142,"(0,.25]",0.0625,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.1875,0.0625
5,A-bin/B-base,143,"(.25,.5]",0.3125,0.4375,0.1875,-0.25,0.5625,0.3125,-0.25,0.5,0.375,-0.125
5,B-bin/A-base,143,"(.25,.5]",0.4375,0.3125,0.1875,-0.125,0.5,0.3125,-0.1875,0.4375,0.375,-0.0625
5,A-bin/B-base,144,"(0,.25]",0.25,0.1875,0.3125,0.125,0.25,0.375,0.125,0.5,0.5625,0.0625
5,B-bin/A-base,144,"(0,.25]",0.1875,0.25,0.3125,0.0625,0.3125,0.375,0.0625,0.5625,0.5625,0.0
5,A-bin/B-base,145,"(.5,.75]",0.6875,0.375,0.5625,0.1875,0.5,0.75,0.25,0.5625,0.6875,0.125
5,B-bin/A-base,145,"(.25,.5]",0.375,0.6875,0.5625,-0.125,0.6875,0.75,0.0625,0.875,0.6875,-0.1875
5,A-bin/B-base,146,"(0,.25]",0.25,0.0625,0.1875,0.125,0.3125,0.375,0.0625,0.1875,0.375,0.1875
5,B-bin/A-base,146,"(0,.25]",0.0625,0.25,0.1875,-0.0625,0.25,0.375,0.125,0.4375,0.375,-0.0625
5,A-bin/B-base,147,"(.75,1)",0.8125,0.6875,0.6875,0.0,0.6875,0.75,0.0625,0.875,0.8125,-0.0625
5,B-bin/A-base,147,"(.5,.75]",0.6875,0.8125,0.6875,-0.125,0.8125,0.75,-0.0625,0.9375,0.8125,-0.125
5,A-bin/B-base,148,"(.5,.75]",0.5625,0.1875,0.625,0.4375,0.3125,0.6875,0.375,0.5,0.75,0.25
5,B-bin/A-base,148,"(0,.25]",0.1875,0.5625,0.625,0.0625,0.625,0.6875,0.0625,0.75,0.75,0.0
5,A-bin/B-base,149,"(.5,.75]",0.5625,0.5,0.375,-0.125,0.5625,0.375,-0.1875,0.875,0.5625,-0.3125
5,B-bin/A-base,149,"(.25,.5]",0.5,0.5625,0.375,-0.1875,0.625,0.375,-0.25,0.625,0.5625,-0.0625
5,A-bin/B-base,150,"(.5,.75]",0.75,0.4375,0.75,0.3125,0.5,0.8125,0.3125,0.75,0.9375,0.1875
5,B-bin/A-base,150,"(.25,.5]",0.4375,0.75,0.75,0.0,0.75,0.8125,0.0625,0.9375,0.9375,0.0
5,A-bin/B-base,151,"(.25,.5]",0.5,0.5625,0.3125,-0.25,0.625,0.625,0.0,0.8125,0.4375,-0.375
5,B-bin/A-base,151,"(.5,.75]",0.5625,0.5,0.3125,-0.1875,0.75,0.625,-0.125,0.5625,0.4375,-0.125
5,A-bin/B-base,152,"(.5,.75]",0.6875,0.5625,0.625,0.0625,0.625,0.625,0.0,0.75,0.875,0.125
5,B-bin/A-base,152,"(.5,.75]",0.5625,0.6875,0.625,-0.0625,0.75,0.625,-0.125,0.8125,0.875,0.0625
5,A-bin/B-base,153,"(.25,.5]",0.3125,0.4375,0.3125,-0.125,0.5625,0.4375,-0.125,0.5,0.375,-0.125
5,B-bin/A-base,153,"(.25,.5]",0.4375,0.3125,0.3125,0.0,0.625,0.4375,-0.1875,0.375,0.375,0.0
5,A-bin/B-base,154,"(.25,.5]",0.3125,0.4375,0.375,-0.0625,0.5,0.5,0.0,0.625,0.625,0.0
5,B-bin/A-base,154,"(.25,.5]",0.4375,0.3125,0.375,0.0625,0.3125,0.5,0.1875,0.625,0.625,0.0
5,A-bin/B-base,155,"(.25,.5]",0.375,0.125,0.4375,0.3125,0.375,0.625,0.25,0.3125,0.5625,0.25
5,B-bin/A-base,155,"(0,.25]",0.125,0.375,0.4375,0.0625,0.4375,0.625,0.1875,0.4375,0.5625,0.125
5,A-bin/B-base,156,"(.5,.75]",0.5625,0.6875,0.5625,-0.125,0.75,0.5625,-0.1875,0.875,0.6875,-0.1875
5,B-bin/A-base,156,"(.5,.75]",0.6875,0.5625,0.5625,0.0,0.5625,0.5625,0.0,0.9375,0.6875,-0.25
5,A-bin/B-base,157,"(.25,.5]",0.3125,0.5,0.3125,-0.1875,0.5,0.3125,-0.1875,0.75,0.5625,-0.1875
5,B-bin/A-base,157,"(.25,.5]",0.5,0.3125,0.3125,0.0,0.3125,0.3125,0.0,0.5,0.5625,0.0625
5,A-bin/B-base,158,"(.25,.5]",0.4375,0.0625,0.25,0.1875,0.1875,0.25,0.0625,0.5,0.4375,-0.0625
5,B-bin/A-base,158,"(0,.25]",0.0625,0.4375,0.25,-0.1875,0.5625,0.25,-0.3125,0.625,0.4375,-0.1875
5,A-bin/B-base,159,"(0,.25]",0.0625,0.0625,0.1875,0.125,0.3125,0.5,0.1875,0.125,0.3125,0.1875
5,B-bin/A-base,159,"(0,.25]",0.0625,0.0625,0.1875,0.125,0.25,0.5,0.25,0.125,0.3125,0.1875
5,A-bin/B-base,160,0,0.0,0.0,0.0,0.0,0.3125,0.5625,0.25,0.0,0.0,0.0
5,B-bin/A-base,160,0,0.0,0.0,0.0,0.0,0.375,0.5625,0.1875,0.0,0.0,0.0
5,A-bin/B-base,161,"(.75,1)",0.875,0.6875,0.625,-0.0625,0.8125,0.75,-0.0625,0.75,0.8125,0.0625
5,B-bin/A-base,161,"(.5,.75]",0.6875,0.875,0.625,-0.25,0.9375,0.75,-0.1875,0.875,0.8125,-0.0625
5,A-bin/B-base,162,"(0,.25]",0.0625,0.1875,0.125,-0.0625,0.375,0.4375,0.0625,0.1875,0.1875,0.0
5,B-bin/A-base,162,"(0,.25]",0.1875,0.0625,0.125,0.0625,0.3125,0.4375,0.125,0.125,0.1875,0.0625
5,A-bin/B-base,163,"(.25,.5]",0.5,0.625,0.5,-0.125,0.6875,0.625,-0.0625,0.8125,0.625,-0.1875
5,B-bin/A-base,163,"(.5,.75]",0.625,0.5,0.5,0.0,0.625,0.625,0.0,0.75,0.625,-0.125
5,A-bin/B-base,164,"(.5,.75]",0.5625,0.5,0.3125,-0.1875,0.6875,0.375,-0.3125,0.625,0.6875,0.0625
5,B-bin/A-base,164,"(.25,.5]",0.5,0.5625,0.3125,-0.25,0.8125,0.375,-0.4375,0.6875,0.6875,0.0
5,A-bin/B-base,165,0,0.0,0.0,0.125,0.125,0.375,0.4375,0.0625,0.0,0.25,0.25
5,B-bin/A-base,165,0,0.0,0.0,0.125,0.125,0.0,0.4375,0.4375,0.0625,0.25,0.1875
5,A-bin/B-base,166,"(0,.25]",0.125,0.125,0.125,0.0,0.25,0.125,-0.125,0.1875,0.375,0.1875
5,B-bin/A-base,166,"(0,.25]",0.125,0.125,0.125,0.0,0.125,0.125,0.0,0.5625,0.375,-0.1875
5,A-bin/B-base,167,0,0.0,0.0,0.0,0.0,0.5,0.4375,-0.0625,0.0,0.0,0.0
5,B-bin/A-base,167,0,0.0,0.0,0.0,0.0,0.5,0.4375,-0.0625,0.0,0.0,0.0
5,A-bin/B-base,168,"(.75,1)",0.8125,0.875,0.625,-0.25,0.875,0.6875,-0.1875,0.875,0.75,-0.125
5,B-bin/A-base,168,"(.75,1)",0.875,0.8125,0.625,-0.1875,0.875,0.6875,-0.1875,0.9375,0.75,-0.1875
5,A-bin/B-base,169,"(0,.25]",0.125,0.0,0.0625,0.0625,0.25,0.125,-0.125,0.1875,0.1875,0.0
5,B-bin/A-base,169,0,0.0,0.125,0.0625,-0.0625,0.25,0.125,-0.125,0.25,0.1875,-0.0625
5,A-bin/B-base,170,"(.5,.75]",0.5625,0.5625,0.625,0.0625,0.625,0.8125,0.1875,0.75,0.8125,0.0625
5,B-bin/A-base,170,"(.5,.75]",0.5625,0.5625,0.625,0.0625,0.5625,0.8125,0.25,0.75,0.8125,0.0625
5,A-bin/B-base,171,0,0.0,0.0625,0.1875,0.125,0.125,0.4375,0.3125,0.125,0.3125,0.1875
5,B-bin/A-base,171,"(0,.25]",0.0625,0.0,0.1875,0.1875,0.0625,0.4375,0.375,0.1875,0.3125,0.125
5,A-bin/B-base,172,"(.5,.75]",0.5625,0.5625,0.625,0.0625,0.5625,0.75,0.1875,0.8125,0.8125,0.0
5,B-bin/A-base,172,"(.5,.75]",0.5625,0.5625,0.625,0.0625,0.625,0.75,0.125,0.875,0.8125,-0.0625
5,A-bin/B-base,173,"(0,.25]",0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,B-bin/A-base,173,0,0.0,0.125,0.0,-0.125,0.1875,0.0,-0.1875,0.25,0.0,-0.25
5,A-bin/B-base,174,"(.5,.75]",0.625,0.5,0.375,-0.125,0.625,0.5,-0.125,0.75,0.5625,-0.1875
5,B-bin/A-base,174,"(.25,.5]",0.5,0.625,0.375,-0.25,0.6875,0.5,-0.1875,0.8125,0.5625,-0.25
5,A-bin/B-base,175,"(0,.25]",0.0625,0.1875,0.5625,0.375,0.1875,0.5625,0.375,0.5,0.625,0.125
5,B-bin/A-base,175,"(0,.25]",0.1875,0.0625,0.5625,0.5,0.0625,0.5625,0.5,0.4375,0.625,0.1875
5,A-bin/B-base,176,1,1.0,0.8125,0.8125,0.0,0.8125,0.8125,0.0,0.9375,1.0,0.0625
5,B-bin/A-base,176,"(.75,1)",0.8125,1.0,0.8125,-0.1875,1.0,0.8125,-0.1875,1.0,1.0,0.0
5,A-bin/B-base,177,"(.25,.5]",0.375,0.3125,0.1875,-0.125,0.375,0.4375,0.0625,0.375,0.25,-0.125
5,B-bin/A-base,177,"(.25,.5]",0.3125,0.375,0.1875,-0.1875,0.625,0.4375,-0.1875,0.5625,0.25,-0.3125
5,A-bin/B-base,178,"(.25,.5]",0.5,0.5,0.5625,0.0625,0.5625,0.625,0.0625,0.6875,0.625,-0.0625
5,B-bin/A-base,178,"(.25,.5]",0.5,0.5,0.5625,0.0625,0.5625,0.625,0.0625,0.75,0.625,-0.125
5,A-bin/B-base,179,"(.25,.5]",0.3125,0.5625,0.375,-0.1875,0.6875,0.375,-0.3125,0.625,0.75,0.125
5,B-bin/A-base,179,"(.5,.75]",0.5625,0.3125,0.375,0.0625,0.375,0.375,0.0,0.6875,0.75,0.0625
5,A-bin/B-base,180,"(.75,1)",0.875,0.75,0.875,0.125,0.75,0.9375,0.1875,0.9375,0.875,-0.0625
5,B-bin/A-base,180,"(.5,.75]",0.75,0.875,0.875,0.0,0.875,0.9375,0.0625,0.9375,0.875,-0.0625
5,A-bin/B-base,181,"(0,.25]",0.125,0.0625,0.0,-0.0625,0.125,0.0625,-0.0625,0.125,0.125,0.0
5,B-bin/A-base,181,"(0,.25]",0.0625,0.125,0.0,-0.125,0.25,0.0625,-0.1875,0.375,0.125,-0.25
5,A-bin/B-base,182,"(0,.25]",0.25,0.0625,0.25,0.1875,0.375,0.6875,0.3125,0.125,0.3125,0.1875
5,B-bin/A-base,182,"(0,.25]",0.0625,0.25,0.25,0.0,0.4375,0.6875,0.25,0.25,0.3125,0.0625
5,A-bin/B-base,183,"(0,.25]",0.0625,0.0625,0.3125,0.25,0.125,0.3125,0.1875,0.25,0.5625,0.3125
5,B-bin/A-base,183,"(0,.25]",0.0625,0.0625,0.3125,0.25,0.1875,0.3125,0.125,0.1875,0.5625,0.375
5,A-bin/B-base,184,0,0.0,0.125,0.0625,-0.0625,0.4375,0.125,-0.3125,0.125,0.25,0.125
5,B-bin/A-base,184,"(0,.25]",0.125,0.0,0.0625,0.0625,0.0625,0.125,0.0625,0.0625,0.25,0.1875
5,A-bin/B-base,185,"(.75,1)",0.8125,0.875,0.9375,0.0625,0.875,0.9375,0.0625,1.0,1.0,0.0
5,B-bin/A-base,185,"(.75,1)",0.875,0.8125,0.9375,0.125,0.8125,0.9375,0.125,0.9375,1.0,0.0625
5,A-bin/B-base,186,"(.5,.75]",0.625,0.625,0.6875,0.0625,0.6875,0.6875,0.0,0.8125,0.9375,0.125
5,B-bin/A-base,186,"(.5,.75]",0.625,0.625,0.6875,0.0625,0.6875,0.6875,0.0,0.9375,0.9375,0.0
5,A-bin/B-base,187,"(0,.25]",0.0625,0.0,0.0,0.0,0.0625,0.0,-0.0625,0.0625,0.0625,0.0
5,B-bin/A-base,187,0,0.0,0.0625,0.0,-0.0625,0.0625,0.0,-0.0625,0.0625,0.0625,0.0
5,A-bin/B-base,188,"(.75,1)",0.875,0.9375,0.8125,-0.125,0.9375,0.875,-0.0625,1.0,0.9375,-0.0625
5,B-bin/A-base,188,"(.75,1)",0.9375,0.875,0.8125,-0.0625,0.875,0.875,0.0,1.0,0.9375,-0.0625
5,A-bin/B-base,189,"(0,.25]",0.25,0.1875,0.3125,0.125,0.3125,0.375,0.0625,0.5625,0.4375,-0.125
5,B-bin/A-base,189,"(0,.25]",0.1875,0.25,0.3125,0.0625,0.375,0.375,0.0,0.375,0.4375,0.0625
5,A-bin/B-base,190,"(0,.25]",0.125,0.0,0.1875,0.1875,0.125,0.625,0.5,0.0625,0.1875,0.125
5,B-bin/A-base,190,0,0.0,0.125,0.1875,0.0625,0.375,0.625,0.25,0.3125,0.1875,-0.125
5,A-bin/B-base,191,0,0.0,0.0,0.0,0.0,0.1875,0.0625,-0.125,0.0625,0.125,0.0625
5,B-bin/A-base,191,0,0.0,0.0,0.0,0.0,0.125,0.0625,-0.0625,0.0625,0.125,0.0625
5,A-bin/B-base,192,"(0,.25]",0.25,0.3125,0.1875,-0.125,0.375,0.1875,-0.1875,0.4375,0.375,-0.0625
5,B-bin/A-base,192,"(.25,.5]",0.3125,0.25,0.1875,-0.0625,0.25,0.1875,-0.0625,0.625,0.375,-0.25
5,A-bin/B-base,193,"(.25,.5]",0.5,0.1875,0.375,0.1875,0.4375,0.375,-0.0625,0.3125,0.4375,0.125
5,B-bin/A-base,193,"(0,.25]",0.1875,0.5,0.375,-0.125,0.5625,0.375,-0.1875,0.5,0.4375,-0.0625
5,A-bin/B-base,194,"(0,.25]",0.25,0.25,0.25,0.0,0.5625,0.5625,0.0,0.375,0.3125,-0.0625
5,B-bin/A-base,194,"(0,.25]",0.25,0.25,0.25,0.0,0.4375,0.5625,0.125,0.375,0.3125,-0.0625
5,A-bin/B-base,195,"(.5,.75]",0.5625,0.6875,0.875,0.1875,0.6875,0.875,0.1875,0.9375,0.9375,0.0
5,B-bin/A-base,195,"(.5,.75]",0.6875,0.5625,0.875,0.3125,0.5625,0.875,0.3125,0.875,0.9375,0.0625
5,A-bin/B-base,196,"(.25,.5]",0.5,0.625,0.625,0.0,0.6875,0.6875,0.0,0.875,0.8125,-0.0625
5,B-bin/A-base,196,"(.5,.75]",0.625,0.5,0.625,0.125,0.5625,0.6875,0.125,0.75,0.8125,0.0625
5,A-bin/B-base,197,"(0,.25]",0.1875,0.3125,0.25,-0.0625,0.375,0.25,-0.125,0.75,0.5625,-0.1875
5,B-bin/A-base,197,"(.25,.5]",0.3125,0.1875,0.25,0.0625,0.1875,0.25,0.0625,0.5,0.5625,0.0625
5,A-bin/B-base,198,"(0,.25]",0.1875,0.125,0.0,-0.125,0.1875,0.0625,-0.125,0.125,0.125,0.0
5,B-bin/A-base,198,"(0,.25]",0.125,0.1875,0.0,-0.1875,0.1875,0.0625,-0.125,0.1875,0.125,-0.0625
5,A-bin/B-base,199,"(0,.25]",0.1875,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.125,0.125
5,B-bin/A-base,199,0,0.0,0.1875,0.0,-0.1875,0.1875,0.25,0.0625,0.3125,0.125,-0.1875
5,A-bin/B-base,200,"(.25,.5]",0.375,0.6875,0.5,-0.1875,0.6875,0.5,-0.1875,0.8125,0.75,-0.0625
5,B-bin/A-base,200,"(.5,.75]",0.6875,0.375,0.5,0.125,0.4375,0.5,0.0625,0.625,0.75,0.125
5,A-bin/B-base,201,"(0,.25]",0.0625,0.0625,0.125,0.0625,0.1875,0.125,-0.0625,0.125,0.125,0.0
5,B-bin/A-base,201,"(0,.25]",0.0625,0.0625,0.125,0.0625,0.25,0.125,-0.125,0.125,0.125,0.0
5,A-bin/B-base,202,"(.75,1)",0.875,0.875,0.6875,-0.1875,0.9375,0.75,-0.1875,0.9375,0.875,-0.0625
5,B-bin/A-base,202,"(.75,1)",0.875,0.875,0.6875,-0.1875,0.875,0.75,-0.125,1.0,0.875,-0.125
5,A-bin/B-base,203,"(.75,1)",0.8125,0.8125,0.75,-0.0625,0.8125,0.75,-0.0625,0.9375,1.0,0.0625
5,B-bin/A-base,203,"(.75,1)",0.8125,0.8125,0.75,-0.0625,0.875,0.75,-0.125,0.9375,1.0,0.0625
5,A-bin/B-base,204,"(0,.25]",0.25,0.375,0.125,-0.25,0.4375,0.1875,-0.25,0.5,0.25,-0.25
5,B-bin/A-base,204,"(.25,.5]",0.375,0.25,0.125,-0.125,0.3125,0.1875,-0.125,0.4375,0.25,-0.1875
5,A-bin/B-base,205,"(0,.25]",0.125,0.25,0.0,-0.25,0.375,0.1875,-0.1875,0.25,0.0,-0.25
5,B-bin/A-base,205,"(0,.25]",0.25,0.125,0.0,-0.125,0.375,0.1875,-0.1875,0.125,0.0,-0.125
