snapshot_pct,snapshot_step,direction,bin,n_panel_questions,n_exposed_groups,n_unique_exposed_questions,exposure_fraction,active_group_fraction,mean_k_over_G,mean_group_total_abs_advantage,mean_completion_length,cumulative_abs_advantage_per_panel_question,actual_is_ess_fraction,actual_is_mean_ratio,actual_is_cap_fraction,exploratory_dapo_is_abs_mass_per_panel_question
65,2428,B-bin,"(.75,1)",19,14,14,0.7368421052631579,0.8571428571428571,0.7991071428571429,10.473702759615012,878.59375,7.717465191295273,0.9980795693775898,1.0000208701930158,0.0,8779.887137048025
70,2615,A-bin,0,33,20,20,0.6060606060606061,0.65,0.078125,6.153653549402952,1671.303125,3.7294869996381528,0.9979715227725029,1.000110777181218,0.0,5532.741202877078
70,2615,A-bin,"(0,.25]",89,67,67,0.7528089887640449,0.9552238805970149,0.26119402985074625,11.646475374476234,1519.4710820895523,8.767571349324806,0.9979698102370731,0.9999116428931863,6.139214045539462e-07,11954.659495135398
70,2615,A-bin,"(.25,.5]",57,43,43,0.7543859649122807,1.0,0.5726744186046512,14.015856085128563,1239.0537790697674,10.573365116851372,0.998077731897506,1.0000017920758402,0.0,13787.374213911295
70,2615,A-bin,"(.5,.75]",56,39,39,0.6964285714285714,1.0,0.7435897435897436,12.654924814135601,974.8108974358975,8.813251209844436,0.9980621637051318,1.0000464956250694,0.0,10430.255215040519
70,2615,A-bin,"(.75,1)",20,15,15,0.75,0.8,0.85,8.99689108133316,817.9916666666667,6.74766831099987,0.998167200496741,1.0001613708945305,0.0,7726.288342801987
70,2615,A-bin,1,1,1,1,1.0,1.0,0.9375,7.497001692652702,608.0,7.497001692652702,0.9981239412674632,0.9999444917775691,0.0,4451.930538979338
70,2615,B-bin,0,37,29,29,0.7837837837837838,0.6896551724137931,0.09051724137931035,6.532407647062993,1672.3556034482758,5.119995182833156,0.997951999149464,1.0000117472726917,0.0,7495.782950773785
70,2615,B-bin,"(0,.25]",86,58,58,0.6744186046511628,0.9827586206896551,0.28987068965517243,12.463854482718583,1521.3900862068965,8.405855348810206,0.9979968440847332,0.9999323309785682,0.0,11695.026300945792
70,2615,B-bin,"(.25,.5]",59,43,43,0.7288135593220338,1.0,0.5436046511627907,14.154474972638972,1196.4156976744187,10.315973285143658,0.9980536903416839,1.00000361220839,1.214869024970418e-06,12826.968292097987
70,2615,B-bin,"(.5,.75]",55,41,41,0.7454545454545455,0.975609756097561,0.7896341463414634,11.571793272727874,949.2759146341464,8.626245894215323,0.9980891903394329,1.0000893097818004,0.0,10341.313790810254
70,2615,B-bin,"(.75,1)",19,14,14,0.7368421052631579,0.8571428571428571,0.7991071428571429,10.473702759615012,878.59375,7.717465191295273,0.9980795693775898,1.0000208701930158,0.0,8779.887137048025
75,2802,A-bin,0,33,24,24,0.7272727272727273,0.625,0.09375,6.327245994781454,1667.0885416666667,4.601633450750149,0.9979683313613744,1.0001027292700664,0.0,6836.515639499668
75,2802,A-bin,"(0,.25]",89,70,70,0.7865168539325843,0.9571428571428572,0.2732142857142857,11.716800766544683,1502.2901785714287,9.215461277057615,0.9979766197372882,0.999919826231333,5.943306796468488e-07,12496.189712428788
75,2802,A-bin,"(.25,.5]",57,44,44,0.7719298245614035,1.0,0.5767045454545454,14.002164089544253,1233.6193181818182,10.80868806912188,0.9980823659784341,1.000003282455806,0.0,14044.695208123116
75,2802,A-bin,"(.5,.75]",56,46,46,0.8214285714285714,0.9565217391304348,0.7554347826086957,12.144461383314237,963.1453804347826,9.975807564865265,0.9980661587905518,1.0000375933442833,0.0,11885.097593626526
75,2802,A-bin,"(.75,1)",20,15,15,0.75,0.8,0.85,8.99689108133316,817.9916666666667,6.74766831099987,0.998167200496741,1.0001613708945305,0.0,7726.288342801987
75,2802,A-bin,1,1,1,1,1.0,1.0,0.9375,7.497001692652702,608.0,7.497001692652702,0.9981239412674632,0.9999444917775691,0.0,4451.930538979338
75,2802,B-bin,0,37,31,31,0.8378378378378378,0.6774193548387096,0.09274193548387097,6.5436525820724425,1673.3487903225807,5.48251973092556,0.9979580699228251,1.0000098528762016,0.0,7934.4945893736285
75,2802,B-bin,"(0,.25]",86,62,62,0.7209302325581395,0.967741935483871,0.2933467741935484,12.318948077338357,1511.40625,8.881102102267187,0.9980019511708135,0.9999430535831213,0.0,12354.803507986457
75,2802,B-bin,"(.25,.5]",59,49,49,0.8305084745762712,0.9795918367346939,0.5701530612244898,13.833878269913246,1175.5204081632653,11.489153139419475,0.9980499590660308,1.0000000045511206,1.0850600255206118e-06,14367.633182009557
75,2802,B-bin,"(.5,.75]",55,42,42,0.7636363636363637,0.9761904761904762,0.7886904761904762,11.61564124907766,950.4821428571429,8.870126044750213,0.9980952034771342,1.0000891440631656,0.0,10607.991912084322
75,2802,B-bin,"(.75,1)",19,16,16,0.8421052631578947,0.8125,0.81640625,9.80473690573126,845.65625,8.256620552194747,0.9980824977378442,1.0000543484395388,0.0,9244.072400732215
80,2989,A-bin,0,33,26,26,0.7878787878787878,0.6153846153846154,0.0889423076923077,6.128880983361831,1679.670673076923,4.828815320224473,0.9979617890562716,1.0000798588304625,0.0,7209.7072096235015
80,2989,A-bin,"(0,.25]",89,76,76,0.8539325842696629,0.9605263157894737,0.28042763157894735,11.859929613769054,1485.4819078947369,10.127580344342114,0.9979863264266841,0.9999338914029029,5.536037946218499e-07,13640.920276821214
80,2989,A-bin,"(.25,.5]",57,45,45,0.7894736842105263,1.0,0.5736111111111111,14.032503212160535,1228.7930555555556,11.078292009600421,0.9980900483814666,0.9999904440671303,0.0,14308.571549103053
80,2989,A-bin,"(.5,.75]",56,49,49,0.875,0.9591836734693877,0.7602040816326531,12.092786441348037,967.0969387755102,10.581188136179533,0.9980765433290834,1.000059980478143,0.0,12673.510182492055
80,2989,A-bin,"(.75,1)",20,17,17,0.85,0.7647058823529411,0.8639705882352942,8.379433406626477,800.5845588235294,7.122518395632506,0.9981787450967065,1.0001514291886369,0.0,7943.281093166048
80,2989,A-bin,1,1,1,1,1.0,1.0,0.9375,7.497001692652702,608.0,7.497001692652702,0.9981239412674632,0.9999444917775691,0.0,4451.930538979338
80,2989,B-bin,0,37,32,32,0.8648648648648649,0.6875,0.091796875,6.573444741778076,1676.341796875,5.685141398294552,0.9979546546890716,0.9999948457170469,0.0,8267.341124889479
80,2989,B-bin,"(0,.25]",86,70,70,0.813953488372093,0.9571428571428572,0.29732142857142857,12.29029717700822,1490.744642857143,10.003730260355528,0.9980140102995655,0.9999529452563467,0.0,13714.361318065325
80,2989,B-bin,"(.25,.5]",59,49,49,0.8305084745762712,0.9795918367346939,0.5701530612244898,13.833878269913246,1175.5204081632653,11.489153139419475,0.9980499590660308,1.0000000045511206,1.0850600255206118e-06,14367.633182009557
80,2989,B-bin,"(.5,.75]",55,46,46,0.8363636363636363,0.9565217391304348,0.7961956521739131,11.342570531627405,950.7214673913044,9.486513535542922,0.9981076486048133,1.0001039343393754,0.0,11410.73927529286
80,2989,B-bin,"(.75,1)",19,17,17,0.8947368421052632,0.8235294117647058,0.8235294117647058,9.66898777555017,831.8051470588235,8.651199588650151,0.9980909591432013,1.0000711672977876,0.0,9472.485822168068
85,3176,A-bin,0,33,27,27,0.8181818181818182,0.5925925925925926,0.08564814814814815,5.901885391385467,1687.3587962962963,4.828815320224473,0.9979513355715276,1.0000710195854177,0.0,7209.7072096235015
85,3176,A-bin,"(0,.25]",89,77,77,0.8651685393258427,0.961038961038961,0.28084415584415584,11.89237737694344,1482.8498376623377,10.288910764321852,0.9979834340529544,0.9999368468439049,5.473840243782949e-07,13849.938385376952
85,3176,A-bin,"(.25,.5]",57,46,46,0.8070175438596491,1.0,0.5679347826086957,14.039588085335234,1229.5896739130435,11.330193893428435,0.9980817268615342,0.9999869805583994,0.0,14600.489045987037
85,3176,A-bin,"(.5,.75]",56,51,51,0.9107142857142857,0.9607843137254902,0.7622549019607843,12.04709695484124,967.0625,10.971463298158985,0.9980890672053012,1.0000559242851819,0.0,13078.163455262116
85,3176,A-bin,"(.75,1)",20,17,17,0.85,0.7647058823529411,0.8639705882352942,8.379433406626477,800.5845588235294,7.122518395632506,0.9981787450967065,1.0001514291886369,0.0,7943.281093166048
85,3176,A-bin,1,1,1,1,1.0,1.0,0.9375,7.497001692652702,608.0,7.497001692652702,0.9981239412674632,0.9999444917775691,0.0,4451.930538979338
85,3176,B-bin,0,37,32,32,0.8648648648648649,0.6875,0.091796875,6.573444741778076,1676.341796875,5.685141398294552,0.9979546546890716,0.9999948457170469,0.0,8267.341124889479
85,3176,B-bin,"(0,.25]",86,73,73,0.8488372093023255,0.9452054794520548,0.2936643835616438,12.178597495163956,1490.2414383561643,10.337646711011265,0.9980019217337357,0.9999529578842621,0.0,14124.15095741239
85,3176,B-bin,"(.25,.5]",59,50,50,0.847457627118644,0.98,0.5775,13.707140738368034,1173.53625,11.616220964718673,0.9980622714332099,0.9999980112697638,1.0651567005279982e-06,14509.988996997588
85,3176,B-bin,"(.5,.75]",55,47,47,0.8545454545454545,0.9574468085106383,0.7938829787234043,11.406737273043774,948.7087765957447,9.747575487873771,0.9981053446763669,1.0001026746213557,0.0,11670.040915126125
85,3176,B-bin,"(.75,1)",19,17,17,0.8947368421052632,0.8235294117647058,0.8235294117647058,9.66898777555017,831.8051470588235,8.651199588650151,0.9980909591432013,1.0000711672977876,0.0,9472.485822168068
90,3362,A-bin,0,33,30,30,0.9090909090909091,0.6,0.08541666666666667,5.96460983902216,1707.2270833333334,5.422372580929236,0.9979470706416174,1.0000682673154189,0.0,8110.983748469694
90,3362,A-bin,"(0,.25]",89,83,83,0.9325842696629213,0.9518072289156626,0.2838855421686747,11.812900339623532,1471.9442771084337,11.016525035828687,0.99799762851401,0.9999390289868584,5.115764637993147e-07,14754.126591893102
90,3362,A-bin,"(.25,.5]",57,48,48,0.8421052631578947,1.0,0.578125,13.95837141138812,1218.07421875,11.754418030642627,0.9980901514896852,1.0000124528844219,0.0,15112.168665212052
90,3362,A-bin,"(.5,.75]",56,51,51,0.9107142857142857,0.9607843137254902,0.7622549019607843,12.04709695484124,967.0625,10.971463298158985,0.9980890672053012,1.0000559242851819,0.0,13078.163455262116
90,3362,A-bin,"(.75,1)",20,18,18,0.9,0.7777777777777778,0.8576388888888888,8.65909867733717,796.7118055555555,7.7931888096034525,0.9981819767632647,1.0001514064646004,0.0,8485.304255509616
90,3362,A-bin,1,1,1,1,1.0,1.0,0.9375,7.497001692652702,608.0,7.497001692652702,0.9981239412674632,0.9999444917775691,0.0,4451.930538979338
90,3362,B-bin,0,37,34,34,0.918918918918919,0.6764705882352942,0.09191176470588236,6.542371166103027,1682.0036764705883,6.0119086391217,0.9979450347802313,0.9999904577459745,0.0,8787.570013619892
90,3362,B-bin,"(0,.25]",86,80,80,0.9302325581395349,0.9375,0.296875,11.973671791888773,1484.3953125,11.138299341291882,0.9980166126711321,0.9999664603266673,0.0,15147.482980449873
90,3362,B-bin,"(.25,.5]",59,51,51,0.864406779661017,0.9803921568627451,0.5759803921568627,13.742077852581062,1174.8075980392157,11.878745262400578,0.9980642652896493,1.0000020892648105,1.0431411902032351e-06,14835.156021165383
90,3362,B-bin,"(.5,.75]",55,48,48,0.8727272727272727,0.9583333333333334,0.7942708333333334,11.420979994659623,945.796875,9.967400722612034,0.9981146331733183,1.000109212617693,0.0,11905.32704544501
90,3362,B-bin,"(.75,1)",19,18,18,0.9473684210526315,0.8333333333333334,0.8194444444444444,9.877011136876213,826.1979166666666,9.357168445461674,0.9980983897378882,1.0000750899204662,0.0,10043.036519371826
95,3549,A-bin,0,33,32,32,0.9696969696969697,0.59375,0.0859375,5.9696463462896645,1678.50390625,5.788747972159674,0.9979484194497049,1.0000729331863611,0.0,8508.52233400214
95,3549,A-bin,"(0,.25]",89,87,87,0.9775280898876404,0.9425287356321839,0.28663793103448276,11.77223613104601,1463.525143678161,11.507691498887674,0.9980036800373383,0.9999367713661494,4.908633156737074e-07,15439.068867979076
95,3549,A-bin,"(.25,.5]",57,53,53,0.9298245614035088,1.0,0.5778301886792453,13.9755936000707,1215.8632075471698,12.994850189539424,0.9981121666467963,1.0000033511636441,0.0,16654.923168393456
95,3549,A-bin,"(.5,.75]",56,53,53,0.9464285714285714,0.9622641509433962,0.7617924528301887,12.068733905846218,971.246462264151,11.422194589461599,0.9980941903771862,1.0000431641042558,0.0,13660.059103528609
95,3549,A-bin,"(.75,1)",20,19,19,0.95,0.7894736842105263,0.8585526315789473,8.742512002587318,796.9802631578947,8.305386402457952,0.9981823157643231,1.0001194169448788,0.0,9169.214743175467
95,3549,A-bin,1,1,1,1,1.0,1.0,0.9375,7.497001692652702,608.0,7.497001692652702,0.9981239412674632,0.9999444917775691,0.0,4451.930538979338
95,3549,B-bin,0,37,36,36,0.972972972972973,0.6388888888888888,0.08680555555555555,6.178906101319525,1646.2309027777778,6.0119086391217,0.9979560131918622,0.9999912813339155,0.0,8787.570013619892
95,3549,B-bin,"(0,.25]",86,85,85,0.9883720930232558,0.9411764705882353,0.30367647058823527,12.099138564747923,1481.6220588235294,11.958450907018296,0.998024639341598,0.9999554748384311,0.0,16284.733875357962
95,3549,B-bin,"(.25,.5]",59,56,56,0.9491525423728814,0.9821428571428571,0.578125,13.782478079731975,1171.6595982142858,13.081674109576111,0.9980773667718893,1.0000060495321041,9.52556041253297e-07,16291.240172465778
95,3549,B-bin,"(.5,.75]",55,50,50,0.9090909090909091,0.96,0.7975,11.373898869156838,940.39125,10.339908062869853,0.9981185425810243,1.0000997369664621,0.0,12352.008258953816
95,3549,B-bin,"(.75,1)",19,18,18,0.9473684210526315,0.8333333333333334,0.8194444444444444,9.877011136876213,826.1979166666666,9.357168445461674,0.9980983897378882,1.0000750899204662,0.0,10043.036519371826
100,3736,A-bin,0,33,33,33,1.0,0.6060606060606061,0.0928030303030303,6.223851226044424,1666.3068181818182,6.223851226044424,0.9979565614348112,1.0000660707426878,0.0,9040.057965739734
100,3736,A-bin,"(0,.25]",89,89,89,1.0,0.9438202247191011,0.2872191011235955,11.764595165179017,1459.563904494382,11.764595165179017,0.9980081048695462,0.999937297234248,4.811349395862913e-07,15760.206002226189
100,3736,A-bin,"(.25,.5]",57,57,57,1.0,1.0,0.5932017543859649,13.841511932904261,1192.048245614035,13.841511932904261,0.9981251392655778,1.000002723991172,0.0,17513.482161027165
100,3736,A-bin,"(.5,.75]",56,56,56,1.0,0.9642857142857143,0.7678571428571429,11.954897115539227,966.5122767857143,11.954897115539227,0.9980907683654547,1.0000454282951137,0.0,14274.23295443655
100,3736,A-bin,"(.75,1)",20,20,20,1.0,0.8,0.85625,8.909905797988177,796.865625,8.909905797988177,0.9981797549434234,1.000134267660429,0.0,9941.737003468992
100,3736,A-bin,1,1,1,1,1.0,1.0,0.9375,7.497001692652702,608.0,7.497001692652702,0.9981239412674632,0.9999444917775691,0.0,4451.930538979338
100,3736,B-bin,0,37,37,37,1.0,0.6486486486486487,0.08614864864864864,6.214530306490692,1634.0692567567567,6.214530306490692,0.9979630767268752,1.0000025094907965,0.0,8963.568773904199
100,3736,B-bin,"(0,.25]",86,86,86,1.0,0.9418604651162791,0.30377906976744184,12.125409132346164,1479.2311046511627,12.125409132346164,0.9980273962571968,0.999953686699688,0.0,16488.69522242006
100,3736,B-bin,"(.25,.5]",59,59,59,1.0,0.9830508474576272,0.5858050847457628,13.743111139131805,1168.8252118644068,13.743111139131805,0.9980866511768193,0.9999980467459817,9.063134702652145e-07,17122.274457069518
100,3736,B-bin,"(.5,.75]",55,55,55,1.0,0.9636363636363636,0.8,11.363183276490732,931.2579545454546,11.363183276490732,0.9981204714915864,1.0000931192067741,0.0,13411.174446411602
100,3736,B-bin,"(.75,1)",19,19,19,1.0,0.8421052631578947,0.8223684210526315,9.896323806361147,823.7763157894736,9.896323806361147,0.9981035109531875,1.0000858124244565,0.0,10757.043422135568
