snapshot_pct,snapshot_step,direction,bin,n_panel_questions,n_exposed_groups,n_unique_exposed_questions,exposure_fraction,active_group_fraction,mean_k_over_G,mean_group_total_abs_advantage,mean_completion_length,cumulative_abs_advantage_per_panel_question,actual_is_ess_fraction,actual_is_mean_ratio,actual_is_cap_fraction,exploratory_dapo_is_abs_mass_per_panel_question
70,2615,A-bin,0,33,20,20,0.6060606060606061,0.55,0.090625,14.699999994039535,1677.79375,8.909090905478507,0.9979744801763711,0.9999320712679557,0.0,13364.69031596783
70,2615,A-bin,"(0,.25]",89,67,67,0.7528089887640449,0.9402985074626866,0.2733208955223881,21.343283695293895,1503.3824626865671,16.067415815558327,0.9979634254181233,1.0000395883754594,0.0,21880.84663858542
70,2615,A-bin,"(.25,.5]",57,43,43,0.7543859649122807,1.0,0.5392441860465116,14.744186110967814,1308.6119186046512,11.1228070661687,0.998092516667309,0.9999555924220579,0.0,15230.575339474011
70,2615,A-bin,"(.5,.75]",56,39,39,0.6964285714285714,0.9487179487179487,0.7740384615384616,7.230769297251334,975.2051282051282,5.035714332014322,0.9980882699614956,1.000055514846482,0.0,6137.532553000659
70,2615,A-bin,"(.75,1)",20,15,15,0.75,0.8,0.8375,5.200000080962976,870.8916666666667,3.900000060722232,0.9980837626608992,1.0000011350646243,0.0,4868.633205596248
70,2615,A-bin,1,1,1,1,1.0,0.0,1.0,0.0,553.5,0.0,0.9982802179372066,1.0000906182417701,0.0,0.0
70,2615,B-bin,0,37,29,29,0.7837837837837838,0.6206896551724138,0.10129310344827586,16.620689688057734,1676.2952586206898,13.027027052802008,0.9979451552980866,1.0000082484164785,0.0,18848.79706248604
70,2615,B-bin,"(0,.25]",86,58,58,0.6744186046511628,0.9482758620689655,0.2823275862068966,21.862069074963703,1511.082974137931,14.744186120324356,0.9979976980243297,1.0000350304913301,0.0,20380.210045039123
70,2615,B-bin,"(.25,.5]",59,43,43,0.7288135593220338,0.9767441860465116,0.5537790697674418,14.279069814397845,1238.155523255814,10.406779695239107,0.9980640293491035,0.9998847403461818,0.0,13669.164674514259
70,2615,B-bin,"(.5,.75]",55,41,41,0.7454545454545455,0.975609756097561,0.7774390243902439,7.121951314189086,988.0731707317074,5.309090979668227,0.9981143490803536,1.0000568446971427,0.0,6609.012044610878
70,2615,B-bin,"(.75,1)",19,14,14,0.7368421052631579,0.7857142857142857,0.8616071428571429,4.428571488708258,871.1160714285714,3.26315793904819,0.9980081280375275,1.0001433521026541,0.0,4082.498908196521
75,2802,A-bin,0,33,24,24,0.7272727272727273,0.5416666666666666,0.09635416666666667,14.250000024835268,1659.4635416666667,10.363636381698377,0.9979648113988334,0.9999435846354846,0.0,15250.293127508474
75,2802,A-bin,"(0,.25]",89,70,70,0.7865168539325843,0.9428571428571428,0.27767857142857144,21.285714394067014,1500.94375,16.741573118929114,0.9979656668423627,1.0000399898812706,0.0,22800.884731396243
75,2802,A-bin,"(.25,.5]",57,44,44,0.7719298245614035,1.0,0.5397727272727273,14.727272792973302,1305.7613636363637,11.368421103347812,0.9980951214885598,0.9999520032707043,0.0,15534.707579195556
75,2802,A-bin,"(.5,.75]",56,46,46,0.8214285714285714,0.9565217391304348,0.7771739130434783,7.130434847234384,962.6467391304348,5.8571429102282435,0.9980967259254492,1.0000144552475183,0.0,7029.560004768074
75,2802,A-bin,"(.75,1)",20,15,15,0.75,0.8,0.8375,5.200000080962976,870.8916666666667,3.900000060722232,0.9980837626608992,1.0000011350646243,0.0,4868.633205596248
75,2802,A-bin,1,1,1,1,1.0,0.0,1.0,0.0,553.5,0.0,0.9982802179372066,1.0000906182417701,0.0,0.0
75,2802,B-bin,0,37,31,31,0.8378378378378378,0.6129032258064516,0.10080645161290322,16.387096820339078,1670.108870967742,13.729729768392202,0.997948574166894,1.0000150050622436,0.0,19597.558741225257
75,2802,B-bin,"(0,.25]",86,62,62,0.7209302325581395,0.9354838709677419,0.2782258064516129,21.54838720108232,1512.6199596774193,15.534883796129115,0.9979983606394175,1.0000271621769463,0.0,21507.180176279406
75,2802,B-bin,"(.25,.5]",59,49,49,0.8305084745762712,0.9795918367346939,0.5739795918367347,13.63265310972929,1214.1313775510205,11.322033938588733,0.9980632053066726,0.9998851035006062,0.0,14752.800714600977
75,2802,B-bin,"(.5,.75]",55,42,42,0.7636363636363637,0.9761904761904762,0.7723214285714286,7.28571438097528,992.71875,5.563636436381123,0.9981173174325852,1.0000490256280332,0.0,6924.203638504115
75,2802,B-bin,"(.75,1)",19,16,16,0.8421052631578947,0.8125,0.8671875,4.25000006146729,843.9296875,3.578947420182981,0.9980113842199937,1.0001014167233053,0.0,4372.166306872722
80,2989,A-bin,0,33,26,26,0.7878787878787878,0.5384615384615384,0.09134615384615384,14.30769233061717,1683.0985576923076,11.272727290789286,0.9979603056964276,0.9999284678200935,0.0,16884.761018172056
80,2989,A-bin,"(0,.25]",89,76,76,0.8539325842696629,0.9473684210526315,0.28536184210526316,21.184210632388528,1484.2787828947369,18.08988773102841,0.9979785053354889,1.0000238592581705,0.0,24513.099925251812
80,2989,A-bin,"(.25,.5]",57,45,45,0.7894736842105263,1.0,0.5402777777777777,14.711111178000769,1296.4,11.614035140526923,0.9980967239730728,0.9999495517902978,0.0,15753.514731538775
80,2989,A-bin,"(.5,.75]",56,49,49,0.875,0.9591836734693877,0.7755102040816326,7.183673535530665,966.7997448979592,6.285714343589332,0.9981049965564595,1.0000025627447051,0.0,7573.146656942215
80,2989,A-bin,"(.75,1)",20,17,17,0.85,0.7647058823529411,0.8492647058823529,4.823529488461859,839.9522058823529,4.10000006519258,0.9981159136283515,0.9999711773423944,0.0,5065.815470193455
80,2989,A-bin,1,1,1,1,1.0,0.0,1.0,0.0,553.5,0.0,0.9982802179372066,1.0000906182417701,0.0,0.0
80,2989,B-bin,0,37,32,32,0.8648648648648649,0.59375,0.09765625,15.875000044703484,1680.6875,13.729729768392202,0.9979433868149018,1.0000027883909404,0.0,19597.558741225257
80,2989,B-bin,"(0,.25]",86,70,70,0.813953488372093,0.9428571428571428,0.2875,21.428571529473576,1490.4410714285714,17.441860547245934,0.9980120121468171,1.0000057049951434,0.0,24051.32669172832
80,2989,B-bin,"(.25,.5]",59,49,49,0.8305084745762712,0.9795918367346939,0.5739795918367347,13.63265310972929,1214.1313775510205,11.322033938588733,0.9980632053066726,0.9998851035006062,0.0,14752.800714600977
80,2989,B-bin,"(.5,.75]",55,46,46,0.8363636363636363,0.9782608695652174,0.7730978260869565,7.26086965996934,989.1875,6.072727351974358,0.9981313755039576,1.0000256700948245,0.0,7549.37632602586
80,2989,B-bin,"(.75,1)",19,17,17,0.8947368421052632,0.7647058823529411,0.875,4.000000057851567,823.6286764705883,3.578947420182981,0.9980227735669238,1.0000928712477197,0.0,4372.166306872722
85,3176,A-bin,0,33,27,27,0.8181818181818182,0.5185185185185185,0.08796296296296297,13.777777799853572,1694.8171296296296,11.272727290789286,0.9979519934826758,0.9999336066270664,0.0,16884.761018172056
85,3176,A-bin,"(0,.25]",89,77,77,0.8651685393258427,0.948051948051948,0.286525974025974,21.168831270429994,1483.4918831168832,18.314606829473142,0.9979788643078675,1.000023146698417,0.0,24821.887566067497
85,3176,A-bin,"(.25,.5]",57,46,46,0.8070175438596491,1.0,0.5366847826086957,14.826087016774261,1300.672554347826,11.964912329326596,0.9980848928620104,0.9999485903236446,0.0,16238.853267184231
85,3176,A-bin,"(.5,.75]",56,51,51,0.9107142857142857,0.9411764705882353,0.7794117647058824,7.058823595298271,965.4754901960785,6.428571488575211,0.9981160751060058,0.9999925190669036,0.0,7763.826008657706
85,3176,A-bin,"(.75,1)",20,17,17,0.85,0.7647058823529411,0.8492647058823529,4.823529488461859,839.9522058823529,4.10000006519258,0.9981159136283515,0.9999711773423944,0.0,5065.815470193455
85,3176,A-bin,1,1,1,1,1.0,0.0,1.0,0.0,553.5,0.0,0.9982802179372066,1.0000906182417701,0.0,0.0
85,3176,B-bin,0,37,32,32,0.8648648648648649,0.59375,0.09765625,15.875000044703484,1680.6875,13.729729768392202,0.9979433868149018,1.0000027883909404,0.0,19597.558741225257
85,3176,B-bin,"(0,.25]",86,73,73,0.8488372093023255,0.9315068493150684,0.285958904109589,21.095890501182375,1496.5342465753424,17.906976820771085,0.9980022025944483,1.0000046414310968,0.0,24692.563861081668
85,3176,B-bin,"(.25,.5]",59,50,50,0.847457627118644,0.98,0.5775,13.52000004991889,1213.8175,11.457627160948212,0.9980747526483198,0.999887877412066,0.0,14933.784506059748
85,3176,B-bin,"(.5,.75]",55,47,47,0.8545454545454545,0.9574468085106383,0.7779255319148937,7.106383071459354,982.3457446808511,6.072727351974358,0.9981287164480491,1.000014027234809,0.0,7549.37632602586
85,3176,B-bin,"(.75,1)",19,17,17,0.8947368421052632,0.7647058823529411,0.875,4.000000057851567,823.6286764705883,3.578947420182981,0.9980227735669238,1.0000928712477197,0.0,4372.166306872722
90,3362,A-bin,0,33,30,30,0.9090909090909091,0.5,0.08333333333333333,13.333333353201548,1698.4479166666667,12.121212139274135,0.9979507230860714,0.9999612403918607,0.0,18157.477560800733
90,3362,A-bin,"(0,.25]",89,83,83,0.9325842696629213,0.9397590361445783,0.2876506024096386,20.8674699838262,1479.8546686746988,19.46067425457949,0.9979870261268844,1.0000317791995543,0.0,26262.51022707908
90,3362,A-bin,"(.25,.5]",57,48,48,0.8421052631578947,1.0,0.5494791666666666,14.416666726581752,1284.0442708333333,12.140350927647791,0.9980955050362191,0.9999534113272766,0.0,16466.480709520434
90,3362,A-bin,"(.5,.75]",56,51,51,0.9107142857142857,0.9411764705882353,0.7794117647058824,7.058823595298271,965.4754901960785,6.428571488575211,0.9981160751060058,0.9999925190669036,0.0,7763.826008657706
90,3362,A-bin,"(.75,1)",20,18,18,0.9,0.7777777777777778,0.8506944444444444,4.777777855181032,845.4375,4.300000069662929,0.9981332337948151,0.9999726545968789,0.0,5287.771923267469
90,3362,A-bin,1,1,1,1,1.0,0.0,1.0,0.0,553.5,0.0,0.9982802179372066,1.0000906182417701,0.0,0.0
90,3362,B-bin,0,37,34,34,0.918918918918919,0.5588235294117647,0.09191176470588236,14.941176512662102,1679.8308823529412,13.729729768392202,0.9979388786784432,1.0000057066830403,0.0,19597.558741225257
90,3362,B-bin,"(0,.25]",86,80,80,0.9302325581395349,0.925,0.29140625,20.67500008996576,1492.57109375,19.232558223223965,0.9980117893410946,1.000026319877508,0.0,26435.22071780687
90,3362,B-bin,"(.25,.5]",59,51,51,0.864406779661017,0.9803921568627451,0.5723039215686274,13.686274563418884,1213.8419117647059,11.830508520921407,0.9980744392644286,0.9998907744742475,0.0,15404.606235554973
90,3362,B-bin,"(.5,.75]",55,48,48,0.8727272727272727,0.9583333333333334,0.7799479166666666,7.041666759333263,980.4140625,6.145454626327211,0.9981373664070354,1.0000067977679283,0.0,7650.155512050491
90,3362,B-bin,"(.75,1)",19,18,18,0.9473684210526315,0.7777777777777778,0.875,4.000000059604645,830.0208333333334,3.7894737406780847,0.9980462581089077,1.0000867300448608,0.0,4605.804678529579
95,3549,A-bin,0,33,32,32,0.9696969696969697,0.5,0.080078125,13.437500018626451,1667.5390625,13.030303048365043,0.9979477324216625,0.99996265742106,0.0,19626.285384139024
95,3549,A-bin,"(0,.25]",89,87,87,0.9775280898876404,0.9310344827586207,0.28663793103448276,20.6206897505741,1476.0833333333333,20.157303464044347,0.997992527446362,1.0000295158807084,0.0,27274.33492182091
95,3549,A-bin,"(.25,.5]",57,53,53,0.9298245614035088,1.0,0.5542452830188679,14.264151004687795,1280.5849056603774,13.263157951727248,0.9981089052785643,0.9999598340367484,0.0,17962.021713656824
95,3549,A-bin,"(.5,.75]",56,53,53,0.9464285714285714,0.9433962264150944,0.7806603773584906,7.018867991864681,969.4021226415094,6.642857206586216,0.9981211783918971,0.9999905266835453,0.0,8015.404861532777
95,3549,A-bin,"(.75,1)",20,19,19,0.95,0.7894736842105263,0.8519736842105263,4.736842183298187,832.8552631578947,4.500000074133277,0.9981328464925356,1.0000080404973863,0.0,5437.236092193365
95,3549,A-bin,1,1,1,1,1.0,0.0,1.0,0.0,553.5,0.0,0.9982802179372066,1.0000906182417701,0.0,0.0
95,3549,B-bin,0,37,36,36,0.972972972972973,0.5277777777777778,0.08680555555555555,14.111111150847542,1641.501736111111,13.729729768392202,0.9979458548954044,1.0000013642348327,0.0,19597.558741225257
95,3549,B-bin,"(0,.25]",86,85,85,0.9883720930232558,0.9294117647058824,0.2948529411764706,20.682353024447664,1489.9397058823529,20.441860547419203,0.9980182131060216,1.0000241992452135,0.0,28230.55181722098
95,3549,B-bin,"(.25,.5]",59,56,56,0.9491525423728814,0.9821428571428571,0.578125,13.500000054681939,1215.2890625,12.8135593739354,0.9980831468337266,0.9999027148273852,0.0,16693.743418235932
95,3549,B-bin,"(.5,.75]",55,50,50,0.9090909090909091,0.96,0.7825,6.960000091046095,973.44125,6.3272728100419044,0.9981370316373271,1.0000193555696666,0.0,7839.046858408541
95,3549,B-bin,"(.75,1)",19,18,18,0.9473684210526315,0.7777777777777778,0.875,4.000000059604645,830.0208333333334,3.7894737406780847,0.9980462581089077,1.0000867300448608,0.0,4605.804678529579
100,3736,A-bin,0,33,33,33,1.0,0.5151515151515151,0.08712121212121213,13.696969722256515,1653.0246212121212,13.696969722256515,0.9979534440788175,0.9999710995300601,0.0,20364.949371555536
100,3736,A-bin,"(0,.25]",89,89,89,1.0,0.9213483146067416,0.28370786516853935,20.40449447795916,1474.1369382022472,20.40449447795916,0.997996573194044,1.0000206252069577,0.0,27636.95905098245
100,3736,A-bin,"(.25,.5]",57,57,57,1.0,1.0,0.5679824561403509,13.82456146938759,1265.5888157894738,13.82456146938759,0.99812185240301,0.999955400672994,0.0,18675.1206145848
100,3736,A-bin,"(.5,.75]",56,56,56,1.0,0.9285714285714286,0.7834821428571429,6.928571495227516,973.4029017857143,6.928571495227516,0.9981128550175276,1.000018163145213,0.0,8383.54374292646
100,3736,A-bin,"(.75,1)",20,20,20,1.0,0.8,0.85625,4.60000007674098,818.88125,4.60000007674098,0.9981324135941363,1.0000021561603,0.0,5562.352424710098
100,3736,A-bin,1,1,1,1,1.0,0.0,1.0,0.0,553.5,0.0,0.9982802179372066,1.0000906182417701,0.0,0.0
100,3736,B-bin,0,37,37,37,1.0,0.5135135135135135,0.08445945945945946,13.729729768392202,1627.4273648648648,13.729729768392202,0.9979528980475914,0.999999719962749,0.0,19597.558741225257
100,3736,B-bin,"(0,.25]",86,86,86,1.0,0.9302325581395349,0.29505813953488375,20.697674503679885,1486.4353197674418,20.697674503679885,0.9980199950821772,1.000027229509957,0.0,28513.99264960174
100,3736,B-bin,"(.25,.5]",59,59,59,1.0,0.9830508474576272,0.5805084745762712,13.42372887354281,1218.0381355932204,13.42372887354281,0.9980915278809749,0.9998968674937264,0.0,17546.41326295705
100,3736,B-bin,"(.5,.75]",55,55,55,1.0,0.9454545454545454,0.7852272727272728,6.872727364030752,974.1522727272727,6.872727364030752,0.9981362732697069,1.0000166420921752,0.0,8524.211398969845
100,3736,B-bin,"(.75,1)",19,19,19,1.0,0.7894736842105263,0.8717105263157895,4.105263215146567,833.546052631579,4.105263215146567,0.9980428567749347,1.0001290365953024,0.0,5029.3161673314
